"timeMillisSpent","score"
28,"-9hard/-2503soft"
63,"-6hard/-2502soft"
83,"-6hard/-2501soft"
148,"-4hard/-2496soft"
192,"-3hard/-2488soft"
237,"-3hard/-2473soft"
272,"-3hard/-2457soft"
304,"-3hard/-2456soft"
336,"-2hard/-2475soft"
360,"-2hard/-2460soft"
384,"-2hard/-2458soft"
407,"-2hard/-2456soft"
427,"-2hard/-2453soft"
466,"-2hard/-2452soft"
740,"-1hard/-2769soft"
800,"-1hard/-2767soft"
818,"-1hard/-2766soft"
895,"-1hard/-2759soft"
1128,"0hard/-2758soft"
1147,"0hard/-2755soft"
1169,"0hard/-2744soft"
1190,"0hard/-2717soft"
1232,"0hard/-2715soft"
1252,"0hard/-2710soft"
1273,"0hard/-2405soft"
1294,"0hard/-2397soft"
1703,"0hard/-2384soft"
1735,"0hard/-2382soft"
1759,"0hard/-2380soft"
1828,"0hard/-2378soft"
2140,"0hard/-2377soft"
2161,"0hard/-2372soft"
2184,"0hard/-2371soft"
2536,"0hard/-2370soft"
3405,"0hard/-2369soft"
3549,"0hard/-2367soft"
5889,"0hard/-2365soft"
5912,"0hard/-2364soft"
5934,"0hard/-2362soft"
6114,"0hard/-2361soft"
6136,"0hard/-2360soft"
6311,"0hard/-2359soft"
6361,"0hard/-2358soft"
7916,"0hard/-2213soft"
7979,"0hard/-2212soft"
8024,"0hard/-2210soft"
8064,"0hard/-2208soft"
8125,"0hard/-2207soft"
9930,"0hard/-2206soft"
