"timeMillisSpent","score"
87,"-20hard/-6026soft"
124,"-19hard/-6350soft"
143,"-18hard/-6467soft"
233,"-17hard/-6478soft"
272,"-16hard/-6472soft"
293,"-16hard/-6151soft"
331,"-16hard/-6149soft"
352,"-16hard/-6143soft"
387,"-15hard/-6138soft"
407,"-14hard/-6131soft"
508,"-14hard/-6122soft"
527,"-13hard/-6454soft"
545,"-11hard/-6458soft"
583,"-11hard/-6447soft"
602,"-11hard/-6443soft"
620,"-11hard/-6434soft"
637,"-11hard/-6426soft"
674,"-10hard/-6433soft"
693,"-10hard/-6420soft"
773,"-10hard/-6110soft"
831,"-9hard/-6146soft"
885,"-8hard/-6147soft"
906,"-8hard/-6143soft"
1054,"-7hard/-6456soft"
1072,"-7hard/-6454soft"
1111,"-7hard/-6449soft"
1449,"-6hard/-7073soft"
1466,"-5hard/-7067soft"
1484,"-5hard/-6761soft"
1502,"-5hard/-6750soft"
1522,"-5hard/-6737soft"
3395,"-5hard/-6188soft"
3413,"-5hard/-6178soft"
3431,"-5hard/-6175soft"
3450,"-5hard/-5853soft"
3734,"-5hard/-5850soft"
3754,"-5hard/-5848soft"
4041,"-5hard/-5843soft"
