"timeMillisSpent","score"
22,"-9hard/-2503soft"
140,"-7hard/-2496soft"
153,"-5hard/-2505soft"
162,"-4hard/-2503soft"
172,"-3hard/-2496soft"
182,"-3hard/-2495soft"
195,"-2hard/-2494soft"
205,"-2hard/-2493soft"
211,"-2hard/-2489soft"
215,"-2hard/-2488soft"
228,"-2hard/-2486soft"
242,"-2hard/-2472soft"
278,"-1hard/-2463soft"
344,"-1hard/-2459soft"
352,"-1hard/-2441soft"
376,"0hard/-2761soft"
385,"0hard/-2760soft"
391,"0hard/-2759soft"
399,"0hard/-2751soft"
619,"0hard/-2746soft"
888,"0hard/-2618soft"
891,"0hard/-2612soft"
903,"0hard/-2608soft"
917,"0hard/-2603soft"
956,"0hard/-2598soft"
971,"0hard/-2583soft"
979,"0hard/-2575soft"
1015,"0hard/-2573soft"
1029,"0hard/-2571soft"
1036,"0hard/-2567soft"
1043,"0hard/-2566soft"
1121,"0hard/-2564soft"
1126,"0hard/-2563soft"
1138,"0hard/-2562soft"
1148,"0hard/-2560soft"
1164,"0hard/-2554soft"
1170,"0hard/-2549soft"
1175,"0hard/-2248soft"
1177,"0hard/-2241soft"
1186,"0hard/-2239soft"
2274,"0hard/-2238soft"
2332,"0hard/-2231soft"
2501,"0hard/-2229soft"
2520,"0hard/-2228soft"
