"timeMillisSpent","score"
423,"-36hard/-29613soft"
605,"-35hard/-30189soft"
650,"-31hard/-30615soft"
694,"-30hard/-30771soft"
740,"-28hard/-30697soft"
792,"-28hard/-30274soft"
844,"-28hard/-30208soft"
989,"-28hard/-30204soft"
1042,"-28hard/-30140soft"
1089,"-27hard/-30191soft"
1136,"-27hard/-30138soft"
1182,"-27hard/-30091soft"
1290,"-27hard/-30051soft"
1387,"-25hard/-30642soft"
1433,"-25hard/-30608soft"
1482,"-24hard/-30770soft"
1531,"-24hard/-30764soft"
1577,"-24hard/-30298soft"
1623,"-22hard/-30915soft"
1913,"-22hard/-30608soft"
1967,"-21hard/-30578soft"
2061,"-20hard/-31171soft"
2104,"-18hard/-31609soft"
2530,"-18hard/-31207soft"
2575,"-18hard/-31191soft"
2622,"-18hard/-31162soft"
2667,"-16hard/-31499soft"
2903,"-15hard/-31401soft"
2956,"-15hard/-31321soft"
3050,"-15hard/-31046soft"
3097,"-15hard/-30836soft"
3303,"-14hard/-30767soft"
3460,"-14hard/-30758soft"
3510,"-14hard/-30527soft"
3556,"-14hard/-30455soft"
3602,"-13hard/-30459soft"
3650,"-13hard/-30339soft"
3703,"-13hard/-30225soft"
3749,"-13hard/-30213soft"
3795,"-13hard/-30055soft"
3936,"-13hard/-29999soft"
4711,"-11hard/-30081soft"
4756,"-11hard/-30034soft"
4807,"-10hard/-29906soft"
4858,"-10hard/-29808soft"
4953,"-9hard/-29923soft"
4995,"-9hard/-29885soft"
5096,"-9hard/-29853soft"
6079,"-8hard/-30475soft"
6137,"-6hard/-31009soft"
6183,"-6hard/-30962soft"
6230,"-6hard/-30924soft"
6274,"-6hard/-30685soft"
6322,"-6hard/-30617soft"
6374,"-6hard/-30600soft"
6418,"-6hard/-30599soft"
6602,"-6hard/-30557soft"
6645,"-6hard/-30469soft"
6875,"-6hard/-30186soft"
7010,"-6hard/-30181soft"
7058,"-6hard/-30134soft"
7105,"-6hard/-30130soft"
7150,"-6hard/-30126soft"
7193,"-6hard/-30048soft"
7416,"-6hard/-29953soft"
7460,"-6hard/-29902soft"
7511,"-6hard/-29795soft"
7559,"-6hard/-29783soft"
7602,"-6hard/-29701soft"
7647,"-6hard/-29559soft"
7750,"-6hard/-29516soft"
7793,"-6hard/-29515soft"
7928,"-6hard/-29510soft"
7981,"-6hard/-29479soft"
8070,"-6hard/-29317soft"
8119,"-6hard/-29286soft"
8167,"-6hard/-29219soft"
8217,"-6hard/-29154soft"
8267,"-6hard/-29100soft"
8312,"-6hard/-28999soft"
8542,"-6hard/-28981soft"
8585,"-6hard/-28911soft"
8722,"-6hard/-28868soft"
8765,"-6hard/-28867soft"
8809,"-6hard/-28849soft"
8999,"-6hard/-28805soft"
