"timeMillisSpent","score"
138,"-24hard/-16183soft"
159,"-23hard/-16083soft"
433,"-21hard/-17089soft"
453,"-21hard/-17030soft"
476,"-21hard/-17010soft"
496,"-20hard/-17140soft"
518,"-20hard/-16829soft"
561,"-20hard/-16767soft"
580,"-20hard/-16754soft"
646,"-19hard/-17249soft"
670,"-19hard/-17072soft"
853,"-19hard/-16763soft"
875,"-18hard/-16791soft"
899,"-18hard/-16779soft"
954,"-18hard/-16718soft"
1018,"-18hard/-16613soft"
1062,"-16hard/-16751soft"
1083,"-15hard/-16628soft"
1105,"-15hard/-16588soft"
1168,"-14hard/-17095soft"
1190,"-14hard/-17089soft"
1209,"-14hard/-17083soft"
1228,"-13hard/-16993soft"
1329,"-13hard/-16924soft"
1435,"-13hard/-16726soft"
1476,"-13hard/-16700soft"
1494,"-13hard/-16581soft"
1513,"-13hard/-16547soft"
1556,"-13hard/-16521soft"
1888,"-13hard/-16519soft"
2069,"-13hard/-16475soft"
2089,"-13hard/-16464soft"
2131,"-13hard/-16457soft"
2175,"-13hard/-16455soft"
2198,"-13hard/-16407soft"
2219,"-13hard/-16387soft"
2239,"-13hard/-16380soft"
2263,"-12hard/-16320soft"
2284,"-12hard/-16316soft"
2304,"-12hard/-16309soft"
2324,"-12hard/-16305soft"
2346,"-12hard/-16280soft"
2366,"-12hard/-16071soft"
2390,"-12hard/-16070soft"
2415,"-12hard/-16064soft"
2482,"-12hard/-16061soft"
2522,"-12hard/-16038soft"
2625,"-12hard/-16033soft"
2713,"-12hard/-16008soft"
2732,"-12hard/-16006soft"
2751,"-12hard/-16004soft"
2774,"-12hard/-15939soft"
2818,"-12hard/-15935soft"
2840,"-11hard/-16264soft"
2864,"-11hard/-16257soft"
2885,"-10hard/-16279soft"
3001,"-8hard/-16165soft"
3021,"-8hard/-16163soft"
3716,"-8hard/-16110soft"
3941,"-7hard/-16383soft"
4029,"-6hard/-16470soft"
4091,"-6hard/-16463soft"
4150,"-6hard/-16356soft"
4172,"-6hard/-16295soft"
4551,"-6hard/-16175soft"
4983,"-6hard/-16151soft"
5003,"-5hard/-16255soft"
5115,"-4hard/-16230soft"
5177,"-4hard/-16140soft"
5291,"-4hard/-16112soft"
5325,"-4hard/-16111soft"
5348,"-4hard/-16104soft"
5589,"-3hard/-16229soft"
5609,"-3hard/-16122soft"
5668,"-3hard/-16079soft"
5686,"-3hard/-15945soft"
5773,"-3hard/-15943soft"
5796,"-3hard/-15940soft"
5999,"-3hard/-15894soft"
6022,"-3hard/-15854soft"
6974,"-3hard/-15802soft"
6993,"-3hard/-15792soft"
7012,"-3hard/-15775soft"
8264,"-3hard/-15756soft"
8285,"-3hard/-15692soft"
8412,"-3hard/-15690soft"
8430,"-3hard/-15683soft"
8448,"-3hard/-15627soft"
