"timeMillisSpent","score"
24,"-9hard/-2503soft"
76,"-7hard/-2498soft"
81,"-7hard/-2497soft"
111,"-6hard/-2503soft"
125,"-5hard/-2502soft"
129,"-4hard/-2820soft"
134,"-4hard/-2813soft"
139,"-4hard/-2804soft"
170,"-3hard/-2812soft"
173,"-3hard/-2810soft"
179,"-3hard/-2803soft"
188,"-3hard/-2801soft"
191,"-3hard/-2797soft"
199,"-2hard/-2806soft"
464,"-2hard/-2798soft"
468,"-2hard/-2790soft"
473,"-1hard/-2788soft"
477,"0hard/-3095soft"
479,"0hard/-3091soft"
481,"0hard/-3075soft"
485,"0hard/-3073soft"
488,"0hard/-3069soft"
491,"0hard/-3067soft"
496,"0hard/-3062soft"
503,"0hard/-3060soft"
516,"0hard/-3058soft"
519,"0hard/-3057soft"
571,"0hard/-3053soft"
579,"0hard/-3048soft"
582,"0hard/-3037soft"
586,"0hard/-3030soft"
597,"0hard/-3029soft"
600,"0hard/-2727soft"
861,"0hard/-2726soft"
864,"0hard/-2720soft"
945,"0hard/-2719soft"
947,"0hard/-2718soft"
988,"0hard/-2716soft"
990,"0hard/-2715soft"
993,"0hard/-2706soft"
997,"0hard/-2705soft"
1002,"0hard/-2704soft"
1005,"0hard/-2702soft"
1011,"0hard/-2701soft"
1044,"0hard/-2698soft"
1516,"0hard/-2692soft"
1621,"0hard/-2401soft"
1626,"0hard/-2394soft"
1633,"0hard/-2393soft"
1652,"0hard/-2387soft"
1726,"0hard/-2385soft"
1890,"0hard/-2384soft"
1894,"0hard/-2381soft"
1901,"0hard/-2379soft"
2543,"0hard/-2377soft"
2560,"0hard/-2375soft"
2636,"0hard/-2365soft"
3153,"0hard/-2364soft"
3160,"0hard/-2360soft"
3244,"0hard/-2359soft"
5870,"0hard/-2358soft"
5877,"0hard/-2357soft"
5910,"0hard/-2356soft"
6056,"0hard/-2354soft"
6396,"0hard/-2353soft"
