"timeMillisSpent","score"
23,"-9hard/-2503soft"
76,"-7hard/-2498soft"
80,"-7hard/-2497soft"
106,"-6hard/-2503soft"
122,"-5hard/-2502soft"
125,"-4hard/-2820soft"
130,"-4hard/-2813soft"
135,"-4hard/-2804soft"
165,"-3hard/-2812soft"
168,"-3hard/-2810soft"
174,"-3hard/-2803soft"
184,"-3hard/-2801soft"
187,"-3hard/-2797soft"
195,"-2hard/-2806soft"
454,"-2hard/-2798soft"
458,"-2hard/-2790soft"
463,"-1hard/-2788soft"
466,"0hard/-3095soft"
468,"0hard/-3091soft"
471,"0hard/-3075soft"
475,"0hard/-3073soft"
478,"0hard/-3069soft"
481,"0hard/-3067soft"
486,"0hard/-3062soft"
492,"0hard/-3060soft"
505,"0hard/-3058soft"
510,"0hard/-3057soft"
560,"0hard/-3053soft"
568,"0hard/-3048soft"
570,"0hard/-3037soft"
574,"0hard/-3030soft"
585,"0hard/-3029soft"
589,"0hard/-2727soft"
806,"0hard/-2724soft"
808,"0hard/-2720soft"
837,"0hard/-2719soft"
841,"0hard/-2718soft"
926,"0hard/-2711soft"
1146,"0hard/-2707soft"
1185,"0hard/-2703soft"
1203,"0hard/-2698soft"
1227,"0hard/-2691soft"
1595,"0hard/-2378soft"
1618,"0hard/-2374soft"
1668,"0hard/-2372soft"
1673,"0hard/-2369soft"
1885,"0hard/-2368soft"
1975,"0hard/-2367soft"
1978,"0hard/-2366soft"
2362,"0hard/-2364soft"
2370,"0hard/-2363soft"
2379,"0hard/-2362soft"
2652,"0hard/-2361soft"
2813,"0hard/-2359soft"
3391,"0hard/-2357soft"
3397,"0hard/-2356soft"
3638,"0hard/-2353soft"
3709,"0hard/-2352soft"
3729,"0hard/-2351soft"
3737,"0hard/-2349soft"
3743,"0hard/-2347soft"
7023,"0hard/-2346soft"
