"timeMillisSpent","score"
86,"-20hard/-4839soft"
130,"-18hard/-5150soft"
131,"-17hard/-5148soft"
192,"-16hard/-5153soft"
252,"-15hard/-5188soft"
886,"-14hard/-6539soft"
889,"-14hard/-6537soft"
1026,"-10hard/-6611soft"
2030,"-10hard/-6208soft"
2196,"-9hard/-6565soft"
2204,"-9hard/-6263soft"
2798,"-9hard/-5982soft"
3265,"-8hard/-5404soft"
3266,"-8hard/-5403soft"
3740,"-6hard/-6352soft"
4033,"-6hard/-6053soft"
4289,"-5hard/-6358soft"
4546,"-5hard/-6139soft"
4550,"-5hard/-6134soft"
4950,"-5hard/-5832soft"
4955,"-5hard/-5829soft"
6197,"-3hard/-6214soft"
6279,"-2hard/-6277soft"
6281,"-2hard/-6270soft"
6945,"-2hard/-5914soft"
7742,"-1hard/-6467soft"
