"timeMillisSpent","score"
1455,"-107hard/-19397soft"
1498,"-102hard/-19729soft"
1627,"-100hard/-19553soft"
1671,"-99hard/-19556soft"
1763,"-98hard/-19862soft"
1807,"-98hard/-19857soft"
1852,"-96hard/-20183soft"
1896,"-95hard/-20183soft"
1940,"-94hard/-20506soft"
1985,"-94hard/-20504soft"
2072,"-93hard/-20513soft"
2156,"-91hard/-20838soft"
2255,"-89hard/-20833soft"
2601,"-88hard/-21483soft"
2688,"-87hard/-21498soft"
2776,"-86hard/-21816soft"
2819,"-85hard/-21820soft"
2867,"-85hard/-21802soft"
2910,"-85hard/-21483soft"
4229,"-83hard/-22230soft"
4275,"-82hard/-22229soft"
4367,"-82hard/-22026soft"
4547,"-82hard/-21711soft"
4683,"-82hard/-21703soft"
4866,"-81hard/-22044soft"
4911,"-80hard/-22053soft"
4960,"-80hard/-22050soft"
5004,"-80hard/-22041soft"
5052,"-77hard/-22039soft"
5097,"-77hard/-21738soft"
5140,"-76hard/-22067soft"
5232,"-76hard/-22063soft"
5277,"-75hard/-22074soft"
5325,"-74hard/-22078soft"
5553,"-73hard/-22080soft"
5602,"-71hard/-22088soft"
5649,"-71hard/-22085soft"
5691,"-70hard/-22113soft"
5736,"-70hard/-22107soft"
5916,"-70hard/-21971soft"
5965,"-70hard/-21961soft"
6012,"-70hard/-21952soft"
6554,"-67hard/-21664soft"
6599,"-67hard/-21358soft"
6643,"-66hard/-21357soft"
6688,"-66hard/-21353soft"
6734,"-63hard/-21338soft"
7228,"-62hard/-21377soft"
7365,"-62hard/-21372soft"
7409,"-62hard/-21365soft"
7546,"-61hard/-21458soft"
9926,"-60hard/-21522soft"
