"timeMillisSpent","score"
29,"-9hard/-2503soft"
36,"-9hard/-2499soft"
69,"-7hard/-2494soft"
98,"-5hard/-2488soft"
122,"-5hard/-2487soft"
196,"-4hard/-2485soft"
258,"-3hard/-2463soft"
624,"-3hard/-2452soft"
652,"-3hard/-2448soft"
672,"-3hard/-2446soft"
683,"-3hard/-2437soft"
708,"-2hard/-2462soft"
729,"-2hard/-2461soft"
736,"-2hard/-2453soft"
750,"-2hard/-2451soft"
790,"-2hard/-2447soft"
810,"-2hard/-2443soft"
836,"-2hard/-2442soft"
902,"-2hard/-2433soft"
937,"-2hard/-2432soft"
1271,"0hard/-2737soft"
1331,"0hard/-2735soft"
1464,"0hard/-2729soft"
1492,"0hard/-2727soft"
1528,"0hard/-2723soft"
1552,"0hard/-2722soft"
1581,"0hard/-2414soft"
