"timeMillisSpent","score"
87,"-20hard/-4839soft"
132,"-18hard/-5150soft"
135,"-17hard/-5143soft"
219,"-16hard/-5462soft"
226,"-16hard/-5155soft"
245,"-16hard/-4861soft"
255,"-15hard/-4850soft"
736,"-14hard/-5817soft"
990,"-14hard/-5715soft"
996,"-13hard/-5689soft"
1001,"-13hard/-5668soft"
1005,"-13hard/-5667soft"
1016,"-12hard/-5687soft"
1399,"-11hard/-6325soft"
1456,"-11hard/-6023soft"
1675,"-11hard/-5668soft"
1680,"-7hard/-5976soft"
1683,"-7hard/-5944soft"
1683,"-6hard/-5944soft"
1688,"-6hard/-5937soft"
1706,"-3hard/-5949soft"
2452,"-3hard/-5854soft"
2454,"-3hard/-5850soft"
2488,"-2hard/-5860soft"
4477,"-2hard/-5787soft"
7244,"-1hard/-6166soft"
7653,"-1hard/-6083soft"
7667,"-1hard/-5770soft"
7673,"-1hard/-5768soft"
8727,"-1hard/-5624soft"
8728,"-1hard/-5621soft"
8992,"-1hard/-5600soft"
9013,"0hard/-5602soft"
9157,"0hard/-5594soft"
