"timeMillisSpent","score"
1343,"-97hard/-20228soft"
1384,"-97hard/-20223soft"
1425,"-97hard/-20220soft"
1468,"-96hard/-20532soft"
1551,"-93hard/-20857soft"
1597,"-93hard/-20853soft"
1637,"-92hard/-21185soft"
1724,"-91hard/-21191soft"
1773,"-90hard/-21187soft"
1898,"-89hard/-21824soft"
1983,"-89hard/-21823soft"
2067,"-88hard/-21838soft"
2154,"-87hard/-21846soft"
2198,"-86hard/-21838soft"
2243,"-86hard/-21834soft"
2289,"-85hard/-21846soft"
2335,"-82hard/-22168soft"
2380,"-80hard/-22160soft"
2510,"-77hard/-22605soft"
2555,"-76hard/-23038soft"
2835,"-76hard/-23029soft"
2881,"-72hard/-23042soft"
2925,"-72hard/-23036soft"
2970,"-72hard/-22714soft"
3061,"-71hard/-22703soft"
3201,"-71hard/-22365soft"
3244,"-69hard/-22498soft"
3559,"-68hard/-22525soft"
3601,"-68hard/-22512soft"
3862,"-64hard/-22854soft"
3947,"-64hard/-22846soft"
4036,"-60hard/-22858soft"
4250,"-55hard/-23186soft"
4523,"-52hard/-23488soft"
4567,"-52hard/-23486soft"
4703,"-51hard/-23483soft"
4747,"-51hard/-23452soft"
4793,"-49hard/-23452soft"
4839,"-47hard/-23769soft"
5063,"-46hard/-23790soft"
5111,"-44hard/-23788soft"
5156,"-44hard/-23783soft"
5201,"-44hard/-23778soft"
5244,"-43hard/-23779soft"
5287,"-42hard/-23789soft"
5465,"-41hard/-23814soft"
7685,"-39hard/-24333soft"
7726,"-39hard/-24331soft"
7771,"-39hard/-24328soft"
7815,"-38hard/-24329soft"
7858,"-38hard/-24328soft"
7899,"-37hard/-24321soft"
7940,"-36hard/-24639soft"
8199,"-36hard/-24621soft"
8242,"-36hard/-24614soft"
