"timeMillisSpent","score"
1637,"-88hard/-61367soft"
1692,"-85hard/-61807soft"
2130,"-83hard/-62502soft"
2232,"-82hard/-62287soft"
2334,"-80hard/-62849soft"
2386,"-79hard/-62866soft"
2434,"-79hard/-62827soft"
3068,"-79hard/-62357soft"
3114,"-79hard/-62323soft"
3348,"-78hard/-62767soft"
3394,"-78hard/-62754soft"
3447,"-78hard/-62745soft"
3501,"-78hard/-62684soft"
3547,"-77hard/-62604soft"
3592,"-76hard/-62518soft"
3693,"-76hard/-62406soft"
3745,"-76hard/-62378soft"
4037,"-74hard/-63622soft"
4082,"-73hard/-63620soft"
4232,"-72hard/-63800soft"
4279,"-72hard/-63793soft"
4327,"-72hard/-63791soft"
4425,"-71hard/-63738soft"
4476,"-67hard/-64053soft"
4525,"-66hard/-64458soft"
4571,"-65hard/-64684soft"
4618,"-65hard/-64602soft"
5170,"-65hard/-64549soft"
5317,"-65hard/-64319soft"
5670,"-65hard/-64209soft"
5720,"-65hard/-64193soft"
5879,"-64hard/-64060soft"
6027,"-63hard/-64685soft"
6209,"-63hard/-64680soft"
6367,"-61hard/-64924soft"
6416,"-61hard/-64894soft"
6468,"-61hard/-64853soft"
6657,"-61hard/-64772soft"
6702,"-61hard/-64649soft"
6806,"-61hard/-64547soft"
6905,"-60hard/-64694soft"
6960,"-60hard/-64660soft"
7053,"-60hard/-64652soft"
7295,"-60hard/-64644soft"
7487,"-60hard/-64595soft"
7535,"-60hard/-64572soft"
7671,"-59hard/-64679soft"
7724,"-58hard/-64822soft"
7770,"-58hard/-64714soft"
7815,"-58hard/-64593soft"
7860,"-58hard/-64212soft"
7915,"-58hard/-64144soft"
7968,"-58hard/-64120soft"
8015,"-58hard/-64109soft"
8061,"-58hard/-64019soft"
8109,"-58hard/-63949soft"
8259,"-58hard/-63944soft"
8305,"-56hard/-64315soft"
8350,"-55hard/-64259soft"
8452,"-54hard/-64374soft"
8498,"-54hard/-64227soft"
8732,"-53hard/-64637soft"
8775,"-53hard/-64557soft"
8823,"-53hard/-64535soft"
8920,"-51hard/-64670soft"
9056,"-51hard/-64438soft"
9342,"-51hard/-64422soft"
9393,"-51hard/-64412soft"
9441,"-50hard/-64537soft"
9487,"-50hard/-64533soft"
9535,"-50hard/-64525soft"
9635,"-50hard/-64406soft"
9724,"-50hard/-64381soft"
9918,"-49hard/-64822soft"
9965,"-49hard/-64705soft"
