"timeMillisSpent","score"
22,"-9hard/-2503soft"
59,"-6hard/-2502soft"
79,"-6hard/-2501soft"
143,"-4hard/-2496soft"
193,"-3hard/-2488soft"
222,"-3hard/-2487soft"
255,"-3hard/-2471soft"
337,"-2hard/-2490soft"
373,"-2hard/-2480soft"
410,"-1hard/-2799soft"
440,"-1hard/-2791soft"
472,"-1hard/-2787soft"
504,"-1hard/-2769soft"
537,"-1hard/-2766soft"
568,"0hard/-2787soft"
597,"0hard/-2784soft"
624,"0hard/-2772soft"
731,"0hard/-2771soft"
758,"0hard/-2762soft"
785,"0hard/-2760soft"
811,"0hard/-2759soft"
836,"0hard/-2755soft"
880,"0hard/-2754soft"
959,"0hard/-2753soft"
992,"0hard/-2752soft"
1079,"0hard/-2746soft"
1114,"0hard/-2737soft"
1146,"0hard/-2735soft"
1175,"0hard/-2733soft"
1203,"0hard/-2728soft"
1229,"0hard/-2726soft"
1546,"0hard/-2720soft"
1591,"0hard/-2709soft"
1931,"0hard/-2412soft"
1964,"0hard/-2411soft"
1998,"0hard/-2408soft"
2029,"0hard/-2407soft"
2121,"0hard/-2406soft"
2220,"0hard/-2405soft"
2434,"0hard/-2402soft"
2481,"0hard/-2393soft"
2743,"0hard/-2389soft"
2768,"0hard/-2388soft"
2978,"0hard/-2387soft"
3011,"0hard/-2386soft"
3653,"0hard/-2385soft"
3682,"0hard/-2384soft"
3802,"0hard/-2382soft"
4082,"0hard/-2379soft"
4145,"0hard/-2376soft"
4242,"0hard/-2375soft"
5070,"0hard/-2244soft"
5130,"0hard/-2243soft"
5158,"0hard/-2241soft"
5185,"0hard/-2235soft"
5213,"0hard/-2233soft"
5244,"0hard/-2226soft"
5272,"0hard/-2222soft"
7468,"0hard/-2221soft"
7502,"0hard/-2218soft"
7535,"0hard/-2215soft"
7618,"0hard/-2214soft"
7849,"0hard/-2211soft"
7880,"0hard/-2210soft"
