"timeMillisSpent","score"
99,"-20hard/-4839soft"
145,"-18hard/-5150soft"
146,"-17hard/-5148soft"
208,"-16hard/-5153soft"
266,"-15hard/-5188soft"
738,"-12hard/-6476soft"
1372,"-11hard/-5323soft"
4020,"-8hard/-6012soft"
4179,"-7hard/-5758soft"
4816,"-7hard/-5533soft"
4956,"-5hard/-5518soft"
4957,"-4hard/-5507soft"
4959,"-4hard/-5506soft"
5671,"-3hard/-6275soft"
5673,"-2hard/-6274soft"
5675,"-2hard/-6273soft"
6379,"-2hard/-5962soft"
6750,"-1hard/-6276soft"
7377,"-1hard/-5690soft"
7387,"-1hard/-5688soft"
7740,"-1hard/-5684soft"
7746,"-1hard/-5681soft"
8585,"-1hard/-5387soft"
8590,"-1hard/-5374soft"
8594,"-1hard/-5373soft"
8717,"0hard/-6105soft"
8719,"0hard/-6102soft"
