"timeMillisSpent","score"
22,"-9hard/-2503soft"
38,"-6hard/-2494soft"
48,"-5hard/-2827soft"
95,"-3hard/-3128soft"
109,"-3hard/-3108soft"
112,"-3hard/-3107soft"
118,"-3hard/-3106soft"
127,"-3hard/-3096soft"
132,"-3hard/-3093soft"
143,"-3hard/-3087soft"
148,"-3hard/-3083soft"
155,"-3hard/-3079soft"
157,"-2hard/-3075soft"
164,"0hard/-3079soft"
166,"0hard/-3076soft"
176,"0hard/-3072soft"
208,"0hard/-2793soft"
585,"0hard/-2428soft"
656,"0hard/-2427soft"
662,"0hard/-2425soft"
1726,"0hard/-2420soft"
1732,"0hard/-2417soft"
3024,"0hard/-2416soft"
3283,"0hard/-2412soft"
3318,"0hard/-2405soft"
3583,"0hard/-2403soft"
4999,"0hard/-2401soft"
5006,"0hard/-2400soft"
5086,"0hard/-2398soft"
5140,"0hard/-2397soft"
