"timeMillisSpent","score"
1306,"-97hard/-20228soft"
1366,"-96hard/-20551soft"
1387,"-95hard/-20853soft"
1447,"-94hard/-20849soft"
1566,"-93hard/-21614soft"
1607,"-92hard/-21622soft"
1700,"-90hard/-21953soft"
1749,"-89hard/-22261soft"
1867,"-89hard/-22256soft"
1984,"-89hard/-21948soft"
2044,"-89hard/-21944soft"
2101,"-88hard/-21951soft"
2127,"-86hard/-22280soft"
2169,"-86hard/-22073soft"
2240,"-85hard/-22388soft"
2292,"-84hard/-22413soft"
2379,"-84hard/-22411soft"
2509,"-83hard/-22737soft"
2591,"-81hard/-22742soft"
2634,"-81hard/-22728soft"
2671,"-77hard/-22740soft"
2724,"-75hard/-22747soft"
2762,"-74hard/-23078soft"
2799,"-73hard/-23086soft"
2812,"-71hard/-23108soft"
2840,"-70hard/-23114soft"
2918,"-70hard/-23087soft"
2988,"-67hard/-23608soft"
3157,"-66hard/-23613soft"
3199,"-65hard/-23619soft"
3256,"-65hard/-23602soft"
3477,"-65hard/-23590soft"
3694,"-65hard/-23571soft"
3774,"-64hard/-23573soft"
3867,"-62hard/-23576soft"
3938,"-62hard/-23468soft"
4030,"-61hard/-23784soft"
4085,"-61hard/-23772soft"
4207,"-60hard/-23996soft"
4250,"-60hard/-23902soft"
4355,"-60hard/-23886soft"
4438,"-60hard/-23884soft"
4534,"-60hard/-23881soft"
4609,"-59hard/-24196soft"
4663,"-58hard/-24196soft"
4772,"-58hard/-24190soft"
4833,"-57hard/-24493soft"
4904,"-57hard/-24483soft"
5060,"-56hard/-24506soft"
5125,"-54hard/-24515soft"
5157,"-54hard/-24511soft"
5195,"-53hard/-24516soft"
5270,"-53hard/-24508soft"
5370,"-52hard/-24830soft"
5435,"-52hard/-24818soft"
5487,"-52hard/-24809soft"
5581,"-52hard/-24808soft"
5644,"-52hard/-24492soft"
5712,"-52hard/-24490soft"
5747,"-51hard/-24493soft"
5787,"-51hard/-24484soft"
5829,"-50hard/-24500soft"
5857,"-50hard/-24485soft"
5882,"-50hard/-24482soft"
5964,"-49hard/-24489soft"
6029,"-49hard/-24165soft"
6070,"-49hard/-24148soft"
6130,"-49hard/-24142soft"
6289,"-49hard/-24132soft"
6341,"-49hard/-24130soft"
6415,"-49hard/-24121soft"
6460,"-48hard/-24303soft"
6492,"-47hard/-24307soft"
6571,"-47hard/-24305soft"
6619,"-47hard/-24302soft"
6686,"-47hard/-24299soft"
6752,"-46hard/-24301soft"
6869,"-46hard/-24294soft"
7010,"-46hard/-24293soft"
7108,"-46hard/-24071soft"
7229,"-46hard/-23764soft"
7255,"-45hard/-23760soft"
7356,"-45hard/-23757soft"
7462,"-45hard/-23745soft"
7577,"-45hard/-23424soft"
7707,"-45hard/-23423soft"
7817,"-45hard/-23419soft"
7915,"-45hard/-23416soft"
7934,"-45hard/-22976soft"
8054,"-45hard/-22968soft"
8193,"-44hard/-22954soft"
8293,"-44hard/-22939soft"
8319,"-44hard/-22927soft"
8454,"-44hard/-22924soft"
8491,"-44hard/-22920soft"
8640,"-44hard/-22910soft"
8834,"-44hard/-22909soft"
9150,"-44hard/-22901soft"
9197,"-44hard/-22895soft"
9237,"-44hard/-22890soft"
9394,"-44hard/-22887soft"
9426,"-44hard/-22880soft"
9767,"-44hard/-22877soft"
9847,"-44hard/-22866soft"
10000,"-44hard/-22852soft"
