"timeMillisSpent","score"
347,"-48hard/-10736soft"
766,"-46hard/-11041soft"
918,"-46hard/-10876soft"
1100,"-45hard/-11194soft"
1195,"-43hard/-11183soft"
1243,"-42hard/-11190soft"
1308,"-42hard/-11189soft"
1359,"-41hard/-11182soft"
1396,"-40hard/-11186soft"
1452,"-40hard/-11185soft"
1534,"-39hard/-11502soft"
1586,"-37hard/-11500soft"
1613,"-37hard/-11496soft"
1660,"-34hard/-11808soft"
1693,"-34hard/-11794soft"
1752,"-33hard/-11793soft"
1780,"-33hard/-11789soft"
1900,"-33hard/-11787soft"
2057,"-33hard/-11783soft"
2211,"-32hard/-11798soft"
2260,"-32hard/-11795soft"
2337,"-31hard/-12111soft"
2399,"-31hard/-12110soft"
2587,"-30hard/-12223soft"
2696,"-29hard/-12541soft"
2731,"-28hard/-12539soft"
2765,"-28hard/-12537soft"
2798,"-26hard/-12848soft"
2837,"-26hard/-12841soft"
2873,"-26hard/-12840soft"
2943,"-26hard/-12824soft"
2983,"-26hard/-12812soft"
3067,"-26hard/-12509soft"
3089,"-26hard/-12504soft"
3136,"-26hard/-12503soft"
3339,"-26hard/-12483soft"
3413,"-26hard/-12482soft"
3461,"-26hard/-12175soft"
3495,"-24hard/-12190soft"
4045,"-24hard/-11846soft"
4358,"-24hard/-11843soft"
4569,"-23hard/-11833soft"
4632,"-23hard/-11828soft"
4670,"-23hard/-11826soft"
4688,"-23hard/-11818soft"
4724,"-23hard/-11812soft"
4751,"-23hard/-11809soft"
5126,"-22hard/-11805soft"
5273,"-21hard/-11806soft"
5312,"-20hard/-11808soft"
5681,"-19hard/-12115soft"
5717,"-19hard/-12108soft"
5774,"-19hard/-12102soft"
5800,"-19hard/-12096soft"
5862,"-19hard/-12094soft"
5928,"-19hard/-12090soft"
5951,"-19hard/-12089soft"
6001,"-19hard/-12085soft"
6038,"-19hard/-12084soft"
6491,"-19hard/-12079soft"
6635,"-19hard/-12078soft"
6669,"-19hard/-12076soft"
6781,"-19hard/-12075soft"
6951,"-19hard/-11780soft"
6986,"-19hard/-11778soft"
7135,"-19hard/-11777soft"
7225,"-16hard/-11789soft"
7703,"-16hard/-11788soft"
7730,"-16hard/-11785soft"
7795,"-16hard/-11783soft"
7828,"-16hard/-11782soft"
7912,"-13hard/-11778soft"
7945,"-13hard/-11775soft"
7976,"-13hard/-11772soft"
8027,"-13hard/-11764soft"
8289,"-11hard/-12088soft"
8651,"-10hard/-12114soft"
8805,"-9hard/-12121soft"
8842,"-9hard/-12117soft"
8943,"-9hard/-12116soft"
9336,"-5hard/-12374soft"
9383,"-5hard/-12372soft"
9466,"-4hard/-12225soft"
9556,"-3hard/-12222soft"
9632,"-3hard/-12218soft"
