"timeMillisSpent","score"
393,"-58hard/-10335soft"
438,"-56hard/-10341soft"
519,"-56hard/-10338soft"
1636,"-55hard/-10544soft"
1682,"-55hard/-10542soft"
1726,"-52hard/-10547soft"
1771,"-52hard/-10541soft"
1818,"-52hard/-10535soft"
2276,"-52hard/-10531soft"
2454,"-50hard/-10543soft"
2501,"-49hard/-10535soft"
2546,"-49hard/-10533soft"
2645,"-45hard/-10841soft"
2695,"-45hard/-10832soft"
2843,"-44hard/-10837soft"
3004,"-43hard/-10837soft"
3147,"-42hard/-11151soft"
3191,"-41hard/-11148soft"
3283,"-38hard/-11155soft"
3332,"-38hard/-11146soft"
3430,"-38hard/-11143soft"
3499,"-38hard/-11137soft"
3628,"-38hard/-11129soft"
4226,"-37hard/-11462soft"
4460,"-37hard/-11461soft"
4552,"-37hard/-11460soft"
4597,"-36hard/-11460soft"
4644,"-36hard/-11456soft"
4688,"-36hard/-11453soft"
4870,"-34hard/-11469soft"
5101,"-34hard/-11463soft"
5327,"-34hard/-11461soft"
5372,"-32hard/-11455soft"
5419,"-31hard/-11446soft"
5464,"-31hard/-11432soft"
5696,"-31hard/-11130soft"
5880,"-31hard/-11129soft"
5926,"-31hard/-11127soft"
5969,"-30hard/-11623soft"
6104,"-29hard/-11623soft"
6193,"-27hard/-12101soft"
6237,"-26hard/-12101soft"
6281,"-26hard/-12097soft"
6465,"-25hard/-12430soft"
6644,"-25hard/-12425soft"
6687,"-25hard/-12091soft"
6730,"-25hard/-12088soft"
7231,"-25hard/-11785soft"
7272,"-25hard/-11783soft"
7364,"-25hard/-11781soft"
7411,"-25hard/-11778soft"
7454,"-25hard/-11765soft"
7500,"-25hard/-11761soft"
7544,"-25hard/-11759soft"
7589,"-25hard/-11748soft"
7634,"-25hard/-11739soft"
7685,"-25hard/-11737soft"
7728,"-25hard/-11736soft"
7772,"-25hard/-11732soft"
8056,"-25hard/-11730soft"
8107,"-25hard/-11728soft"
8293,"-25hard/-11725soft"
8645,"-25hard/-11721soft"
8688,"-25hard/-11714soft"
8734,"-25hard/-11401soft"
8776,"-25hard/-11398soft"
8820,"-25hard/-11086soft"
8914,"-25hard/-11082soft"
9146,"-25hard/-10945soft"
9428,"-25hard/-10930soft"
9798,"-22hard/-11265soft"
9844,"-22hard/-11245soft"
9889,"-22hard/-11244soft"
9978,"-22hard/-11242soft"
