"timeMillisSpent","score"
25,"-9hard/-2503soft"
95,"-7hard/-2498soft"
164,"-5hard/-2491soft"
238,"-4hard/-2483soft"
330,"-4hard/-2469soft"
433,"-3hard/-2788soft"
546,"0hard/-2781soft"
660,"0hard/-2770soft"
775,"0hard/-2766soft"
885,"0hard/-2764soft"
1000,"0hard/-2463soft"
1133,"0hard/-2461soft"
1268,"0hard/-2460soft"
1413,"0hard/-2448soft"
1577,"0hard/-2446soft"
1758,"0hard/-2437soft"
1931,"0hard/-2433soft"
2148,"0hard/-2432soft"
2291,"0hard/-2428soft"
2427,"0hard/-2427soft"
2730,"0hard/-2426soft"
2859,"0hard/-2424soft"
3015,"0hard/-2423soft"
3270,"0hard/-2263soft"
3408,"0hard/-2262soft"
3542,"0hard/-2259soft"
3969,"0hard/-2255soft"
4674,"0hard/-2254soft"
4788,"0hard/-2249soft"
4895,"0hard/-2248soft"
5086,"0hard/-2246soft"
5392,"0hard/-2244soft"
5610,"0hard/-2243soft"
7199,"0hard/-2241soft"
7308,"0hard/-2227soft"
7412,"0hard/-2226soft"
7612,"0hard/-2223soft"
7715,"0hard/-2222soft"
7814,"0hard/-2219soft"
