"timeMillisSpent","score"
23,"-9hard/-2503soft"
50,"-7hard/-2498soft"
90,"-6hard/-2835soft"
101,"-6hard/-2826soft"
153,"-5hard/-3410soft"
377,"-4hard/-3151soft"
378,"-4hard/-3138soft"
407,"-3hard/-3793soft"
410,"-1hard/-3791soft"
689,"-1hard/-3539soft"
689,"-1hard/-3528soft"
691,"-1hard/-3522soft"
959,"-1hard/-3218soft"
987,"-1hard/-3208soft"
1209,"0hard/-3228soft"
1209,"0hard/-3226soft"
1211,"0hard/-3218soft"
1714,"0hard/-2710soft"
2495,"0hard/-2687soft"
2495,"0hard/-2686soft"
4678,"0hard/-2411soft"
