"timeMillisSpent","score"
604,"-109hard/-34147soft"
665,"-105hard/-34508soft"
817,"-105hard/-34498soft"
868,"-104hard/-34532soft"
919,"-101hard/-34939soft"
966,"-100hard/-34727soft"
1014,"-99hard/-34803soft"
1061,"-98hard/-34831soft"
1114,"-97hard/-35541soft"
1162,"-96hard/-36031soft"
1205,"-94hard/-36345soft"
1251,"-94hard/-36143soft"
1295,"-92hard/-36180soft"
1344,"-90hard/-36234soft"
1389,"-88hard/-36194soft"
1430,"-87hard/-36191soft"
1473,"-86hard/-36507soft"
1520,"-85hard/-36510soft"
1570,"-83hard/-36472soft"
1613,"-80hard/-36552soft"
1664,"-78hard/-36514soft"
1705,"-76hard/-36534soft"
1746,"-74hard/-36493soft"
1796,"-73hard/-36482soft"
1839,"-71hard/-36933soft"
1879,"-65hard/-37355soft"
1918,"-63hard/-37335soft"
1960,"-62hard/-37255soft"
2002,"-60hard/-37335soft"
2047,"-58hard/-37479soft"
2125,"-58hard/-37423soft"
2251,"-55hard/-37994soft"
2289,"-54hard/-37797soft"
2363,"-50hard/-38324soft"
2400,"-49hard/-38348soft"
2437,"-48hard/-38244soft"
2477,"-48hard/-38061soft"
2516,"-47hard/-38075soft"
2553,"-46hard/-38074soft"
2588,"-46hard/-38072soft"
2623,"-46hard/-38028soft"
2699,"-44hard/-38027soft"
2740,"-41hard/-38309soft"
2779,"-41hard/-38268soft"
2816,"-40hard/-38279soft"
2891,"-39hard/-38368soft"
2932,"-39hard/-38128soft"
2972,"-39hard/-38036soft"
3050,"-39hard/-38024soft"
3126,"-39hard/-38012soft"
3169,"-39hard/-38008soft"
3210,"-39hard/-37988soft"
3249,"-39hard/-37733soft"
3294,"-39hard/-37568soft"
3331,"-39hard/-37506soft"
3373,"-38hard/-37480soft"
3417,"-38hard/-37464soft"
3492,"-38hard/-37460soft"
3653,"-37hard/-37501soft"
3807,"-36hard/-37491soft"
3857,"-36hard/-37465soft"
3908,"-35hard/-37496soft"
3986,"-34hard/-37996soft"
5143,"-33hard/-38267soft"
5179,"-33hard/-38172soft"
5216,"-33hard/-38093soft"
5417,"-33hard/-37903soft"
5456,"-33hard/-37902soft"
5578,"-33hard/-37813soft"
5617,"-33hard/-37774soft"
5691,"-33hard/-37605soft"
5728,"-33hard/-37542soft"
5888,"-32hard/-38148soft"
6526,"-32hard/-37414soft"
7766,"-31hard/-37946soft"
7802,"-30hard/-37967soft"
7883,"-30hard/-37850soft"
8340,"-30hard/-37571soft"
8494,"-30hard/-37561soft"
8614,"-30hard/-37532soft"
8650,"-30hard/-37452soft"
8760,"-30hard/-37437soft"
8803,"-30hard/-37381soft"
