"timeMillisSpent","score"
346,"-48hard/-10736soft"
462,"-48hard/-10733soft"
553,"-46hard/-11038soft"
571,"-46hard/-11034soft"
595,"-45hard/-11042soft"
1216,"-44hard/-11674soft"
1379,"-42hard/-11668soft"
2283,"-41hard/-11676soft"
2289,"-40hard/-11672soft"
2629,"-40hard/-11499soft"
2648,"-38hard/-11503soft"
2693,"-37hard/-11549soft"
2703,"-36hard/-11546soft"
2714,"-35hard/-11565soft"
2719,"-35hard/-11553soft"
2723,"-35hard/-11550soft"
2734,"-33hard/-11551soft"
3225,"-32hard/-12198soft"
3292,"-32hard/-12193soft"
3306,"-29hard/-12495soft"
3322,"-25hard/-12493soft"
3425,"-24hard/-12508soft"
3433,"-23hard/-12505soft"
3441,"-22hard/-12498soft"
3458,"-21hard/-12816soft"
3466,"-21hard/-12809soft"
