"timeMillisSpent","score"
24,"-9hard/-2503soft"
29,"-9hard/-2499soft"
37,"-5hard/-2494soft"
42,"-5hard/-2489soft"
54,"-4hard/-2814soft"
59,"-4hard/-2811soft"
69,"-4hard/-2810soft"
72,"-4hard/-2805soft"
78,"-4hard/-2799soft"
162,"-2hard/-3115soft"
193,"-2hard/-3105soft"
202,"-2hard/-3104soft"
208,"-2hard/-3096soft"
242,"-2hard/-3090soft"
308,"-2hard/-2787soft"
319,"0hard/-2796soft"
323,"0hard/-2790soft"
338,"0hard/-2788soft"
342,"0hard/-2787soft"
371,"0hard/-2779soft"
456,"0hard/-2777soft"
463,"0hard/-2776soft"
482,"0hard/-2761soft"
494,"0hard/-2618soft"
497,"0hard/-2616soft"
513,"0hard/-2615soft"
517,"0hard/-2614soft"
664,"0hard/-2610soft"
684,"0hard/-2608soft"
690,"0hard/-2607soft"
739,"0hard/-2604soft"
751,"0hard/-2601soft"
763,"0hard/-2600soft"
792,"0hard/-2598soft"
808,"0hard/-2587soft"
818,"0hard/-2586soft"
864,"0hard/-2581soft"
922,"0hard/-2579soft"
966,"0hard/-2575soft"
971,"0hard/-2574soft"
1007,"0hard/-2569soft"
1014,"0hard/-2567soft"
1022,"0hard/-2566soft"
1034,"0hard/-2564soft"
1051,"0hard/-2562soft"
1065,"0hard/-2557soft"
1225,"0hard/-2252soft"
1300,"0hard/-2251soft"
1310,"0hard/-2249soft"
1361,"0hard/-2244soft"
1616,"0hard/-2243soft"
1749,"0hard/-2242soft"
1867,"0hard/-2239soft"
1923,"0hard/-2237soft"
1928,"0hard/-2235soft"
2170,"0hard/-2234soft"
2847,"0hard/-2230soft"
3116,"0hard/-2229soft"
3126,"0hard/-2225soft"
3128,"0hard/-2222soft"
7557,"0hard/-2221soft"
7563,"0hard/-2220soft"
7566,"0hard/-2217soft"
7731,"0hard/-2216soft"
7737,"0hard/-2215soft"
8030,"0hard/-2213soft"
8141,"0hard/-2210soft"
8298,"0hard/-2209soft"
8525,"0hard/-2207soft"
