"timeMillisSpent","score"
25,"-9hard/-2503soft"
32,"-9hard/-2499soft"
40,"-5hard/-2494soft"
47,"-5hard/-2489soft"
52,"-4hard/-2814soft"
63,"-4hard/-2812soft"
68,"-4hard/-2809soft"
114,"-4hard/-2798soft"
120,"-4hard/-2797soft"
134,"-4hard/-2787soft"
138,"-4hard/-2469soft"
164,"-4hard/-2465soft"
168,"-4hard/-2463soft"
171,"-2hard/-2772soft"
225,"-2hard/-2771soft"
400,"-1hard/-2778soft"
409,"-1hard/-2774soft"
417,"-1hard/-2766soft"
420,"-1hard/-2762soft"
438,"-1hard/-2759soft"
445,"-1hard/-2753soft"
635,"-1hard/-2752soft"
640,"-1hard/-2746soft"
837,"-1hard/-2745soft"
841,"-1hard/-2744soft"
1046,"-1hard/-2615soft"
1082,"-1hard/-2613soft"
1085,"-1hard/-2608soft"
1093,"-1hard/-2605soft"
1103,"-1hard/-2603soft"
1125,"-1hard/-2602soft"
1229,"-1hard/-2600soft"
1242,"-1hard/-2599soft"
1289,"-1hard/-2596soft"
1299,"-1hard/-2595soft"
1327,"-1hard/-2593soft"
1352,"-1hard/-2288soft"
1361,"-1hard/-2279soft"
1367,"-1hard/-2278soft"
1441,"-1hard/-2277soft"
1452,"-1hard/-2274soft"
1477,"-1hard/-2273soft"
1488,"-1hard/-2271soft"
1784,"-1hard/-2268soft"
1790,"-1hard/-2264soft"
1795,"-1hard/-2254soft"
1884,"-1hard/-2252soft"
2066,"-1hard/-2250soft"
2074,"-1hard/-2249soft"
2141,"-1hard/-2248soft"
2219,"-1hard/-2246soft"
2227,"-1hard/-2245soft"
2245,"-1hard/-2244soft"
2319,"-1hard/-2242soft"
2326,"-1hard/-2240soft"
2358,"-1hard/-2237soft"
2673,"-1hard/-2230soft"
2758,"-1hard/-2228soft"
2778,"-1hard/-2226soft"
2792,"-1hard/-2223soft"
2810,"-1hard/-2221soft"
2878,"-1hard/-2220soft"
2892,"-1hard/-2219soft"
4417,"0hard/-2251soft"
4433,"0hard/-2246soft"
4440,"0hard/-2239soft"
4449,"0hard/-2238soft"
4510,"0hard/-2237soft"
4513,"0hard/-2236soft"
4597,"0hard/-2234soft"
4601,"0hard/-2232soft"
4617,"0hard/-2231soft"
4875,"0hard/-2230soft"
4907,"0hard/-2227soft"
4915,"0hard/-2226soft"
4919,"0hard/-2223soft"
5170,"0hard/-2221soft"
5199,"0hard/-2218soft"
5258,"0hard/-2212soft"
5297,"0hard/-2210soft"
5302,"0hard/-2209soft"
5312,"0hard/-2206soft"
5501,"0hard/-2200soft"
8326,"0hard/-2196soft"
9405,"0hard/-2195soft"
9870,"0hard/-2194soft"
9959,"0hard/-2189soft"
