"timeMillisSpent","score"
92,"-20hard/-4839soft"
171,"-18hard/-5152soft"
211,"-17hard/-5145soft"
307,"-15hard/-5133soft"
356,"-15hard/-5132soft"
404,"-15hard/-5129soft"
457,"-15hard/-5122soft"
510,"-13hard/-5436soft"
565,"-12hard/-5438soft"
631,"-9hard/-5446soft"
694,"-8hard/-5449soft"
751,"-6hard/-5466soft"
806,"-5hard/-5449soft"
853,"-5hard/-5148soft"
903,"-5hard/-5146soft"
1008,"-2hard/-5160soft"
1146,"-2hard/-5159soft"
1190,"-2hard/-5154soft"
1278,"-2hard/-5153soft"
1366,"-2hard/-5149soft"
1411,"-1hard/-5481soft"
1455,"-1hard/-5164soft"
1594,"-1hard/-4927soft"
1641,"-1hard/-4917soft"
1686,"-1hard/-4910soft"
1730,"-1hard/-4893soft"
1821,"-1hard/-4891soft"
1969,"-1hard/-4886soft"
2020,"-1hard/-4885soft"
2125,"-1hard/-4882soft"
2176,"-1hard/-4873soft"
2338,"-1hard/-4871soft"
2489,"-1hard/-4869soft"
2537,"-1hard/-4868soft"
2771,"-1hard/-4863soft"
2864,"-1hard/-4858soft"
3096,"0hard/-5178soft"
3191,"0hard/-5175soft"
3237,"0hard/-5171soft"
3284,"0hard/-5169soft"
3374,"0hard/-5168soft"
3463,"0hard/-4858soft"
3507,"0hard/-4857soft"
3553,"0hard/-4854soft"
3740,"0hard/-4853soft"
3784,"0hard/-4847soft"
3826,"0hard/-4842soft"
3974,"0hard/-4841soft"
5902,"0hard/-4833soft"
5951,"0hard/-4831soft"
6042,"0hard/-4827soft"
6086,"0hard/-4826soft"
6132,"0hard/-4817soft"
6177,"0hard/-4815soft"
6223,"0hard/-4813soft"
6317,"0hard/-4812soft"
6362,"0hard/-4811soft"
6453,"0hard/-4810soft"
6500,"0hard/-4501soft"
6550,"0hard/-4499soft"
6600,"0hard/-4498soft"
6650,"0hard/-4497soft"
7607,"0hard/-4496soft"
7710,"0hard/-4493soft"
7758,"0hard/-4491soft"
7809,"0hard/-4490soft"
7867,"0hard/-4489soft"
8076,"0hard/-4488soft"
