"timeMillisSpent","score"
87,"-20hard/-4839soft"
132,"-18hard/-5150soft"
135,"-17hard/-5143soft"
219,"-16hard/-5462soft"
228,"-16hard/-5155soft"
247,"-16hard/-4861soft"
258,"-15hard/-4850soft"
745,"-14hard/-5817soft"
994,"-14hard/-5715soft"
1000,"-13hard/-5689soft"
1004,"-13hard/-5668soft"
1009,"-13hard/-5667soft"
1020,"-12hard/-5687soft"
1394,"-11hard/-6325soft"
1449,"-11hard/-6023soft"
1669,"-11hard/-5668soft"
1675,"-7hard/-5976soft"
1677,"-7hard/-5944soft"
1678,"-6hard/-5944soft"
1682,"-6hard/-5937soft"
1698,"-3hard/-5949soft"
2416,"-3hard/-5854soft"
2418,"-3hard/-5850soft"
2453,"-2hard/-5860soft"
4402,"-2hard/-5787soft"
7173,"-1hard/-6166soft"
7588,"-1hard/-6083soft"
7604,"-1hard/-5770soft"
7609,"-1hard/-5768soft"
8667,"-1hard/-5624soft"
8668,"-1hard/-5621soft"
8931,"-1hard/-5600soft"
8952,"0hard/-5602soft"
9093,"0hard/-5594soft"
