"timeMillisSpent","score"
1300,"-97hard/-20228soft"
1339,"-97hard/-20223soft"
1380,"-97hard/-20220soft"
1418,"-96hard/-20532soft"
1494,"-93hard/-20857soft"
1536,"-93hard/-20853soft"
1577,"-92hard/-21185soft"
1658,"-91hard/-21191soft"
1698,"-90hard/-21187soft"
1826,"-89hard/-21824soft"
2103,"-88hard/-21852soft"
2143,"-87hard/-21844soft"
2181,"-87hard/-21840soft"
2223,"-86hard/-22174soft"
2262,"-83hard/-22496soft"
2386,"-82hard/-23067soft"
2469,"-81hard/-23500soft"
2548,"-78hard/-23500soft"
2626,"-78hard/-23403soft"
2666,"-78hard/-23090soft"
2705,"-74hard/-23070soft"
2950,"-72hard/-23079soft"
3070,"-72hard/-22756soft"
3150,"-71hard/-22892soft"
3341,"-70hard/-22892soft"
3379,"-70hard/-22887soft"
3456,"-70hard/-22884soft"
3498,"-70hard/-22873soft"
3816,"-68hard/-23209soft"
3896,"-68hard/-22873soft"
3939,"-67hard/-22884soft"
4027,"-67hard/-22881soft"
4074,"-67hard/-22873soft"
4114,"-67hard/-22871soft"
4197,"-67hard/-22870soft"
4396,"-67hard/-22865soft"
4437,"-67hard/-22864soft"
5135,"-65hard/-22875soft"
5178,"-65hard/-22871soft"
5258,"-61hard/-22866soft"
5298,"-60hard/-22864soft"
5340,"-58hard/-22874soft"
5380,"-57hard/-23189soft"
5423,"-57hard/-23184soft"
5465,"-57hard/-22871soft"
5826,"-56hard/-22874soft"
5867,"-56hard/-22873soft"
5907,"-55hard/-23193soft"
5948,"-55hard/-23191soft"
5989,"-55hard/-23173soft"
6146,"-54hard/-23504soft"
6628,"-54hard/-23203soft"
6709,"-53hard/-23537soft"
7477,"-53hard/-23198soft"
8205,"-52hard/-23207soft"
8245,"-52hard/-23203soft"
8285,"-52hard/-23201soft"
8327,"-51hard/-23186soft"
8367,"-51hard/-23182soft"
8450,"-51hard/-23181soft"
8489,"-51hard/-23178soft"
8566,"-50hard/-23582soft"
