"timeMillisSpent","score"
33,"-9hard/-2503soft"
100,"-7hard/-2498soft"
105,"-7hard/-2497soft"
133,"-6hard/-2503soft"
149,"-5hard/-2502soft"
153,"-4hard/-2820soft"
159,"-4hard/-2813soft"
165,"-4hard/-2804soft"
199,"-3hard/-2812soft"
202,"-3hard/-2810soft"
208,"-3hard/-2803soft"
217,"-3hard/-2801soft"
220,"-3hard/-2797soft"
228,"-2hard/-2806soft"
476,"-2hard/-2798soft"
480,"-2hard/-2790soft"
485,"-1hard/-2788soft"
489,"0hard/-3095soft"
490,"0hard/-3091soft"
493,"0hard/-3075soft"
497,"0hard/-3073soft"
500,"0hard/-3069soft"
503,"0hard/-3067soft"
508,"0hard/-3062soft"
514,"0hard/-3060soft"
528,"0hard/-3058soft"
724,"0hard/-2760soft"
726,"0hard/-2738soft"
730,"0hard/-2733soft"
735,"0hard/-2729soft"
799,"0hard/-2604soft"
807,"0hard/-2603soft"
810,"0hard/-2599soft"
813,"0hard/-2598soft"
816,"0hard/-2596soft"
878,"0hard/-2595soft"
939,"0hard/-2594soft"
941,"0hard/-2591soft"
945,"0hard/-2588soft"
951,"0hard/-2584soft"
1000,"0hard/-2582soft"
1003,"0hard/-2578soft"
1007,"0hard/-2577soft"
1038,"0hard/-2568soft"
1043,"0hard/-2567soft"
1045,"0hard/-2566soft"
1052,"0hard/-2565soft"
1241,"0hard/-2263soft"
1248,"0hard/-2258soft"
1495,"0hard/-2254soft"
1836,"0hard/-2245soft"
1843,"0hard/-2240soft"
1997,"0hard/-2238soft"
2002,"0hard/-2227soft"
2052,"0hard/-2223soft"
2064,"0hard/-2222soft"
2086,"0hard/-2221soft"
2089,"0hard/-2220soft"
2333,"0hard/-2218soft"
2349,"0hard/-2217soft"
2356,"0hard/-2216soft"
2716,"0hard/-2211soft"
2845,"0hard/-2210soft"
2861,"0hard/-2209soft"
2940,"0hard/-2206soft"
2957,"0hard/-2204soft"
3198,"0hard/-2200soft"
4101,"0hard/-2199soft"
6516,"0hard/-2198soft"
6629,"0hard/-2197soft"
7289,"0hard/-2196soft"
9776,"0hard/-2195soft"
