"timeMillisSpent","score"
91,"-20hard/-4839soft"
172,"-18hard/-5152soft"
216,"-17hard/-5145soft"
309,"-15hard/-5133soft"
356,"-15hard/-5132soft"
403,"-15hard/-5129soft"
454,"-15hard/-5122soft"
506,"-13hard/-5436soft"
565,"-12hard/-5438soft"
623,"-9hard/-5446soft"
682,"-8hard/-5449soft"
738,"-6hard/-5466soft"
793,"-5hard/-5449soft"
841,"-5hard/-5148soft"
897,"-5hard/-5146soft"
995,"-2hard/-5160soft"
1133,"-2hard/-5159soft"
1175,"-2hard/-5154soft"
1264,"-2hard/-5153soft"
1361,"-2hard/-5149soft"
1407,"-1hard/-5481soft"
1453,"-1hard/-5164soft"
1633,"-1hard/-4927soft"
1690,"-1hard/-4917soft"
1737,"-1hard/-4910soft"
1786,"-1hard/-4893soft"
1902,"-1hard/-4891soft"
2071,"-1hard/-4886soft"
2128,"-1hard/-4885soft"
2251,"-1hard/-4882soft"
2307,"-1hard/-4873soft"
2502,"-1hard/-4871soft"
2659,"-1hard/-4869soft"
2711,"-1hard/-4868soft"
2957,"-1hard/-4863soft"
3053,"-1hard/-4858soft"
3295,"0hard/-5178soft"
3390,"0hard/-5175soft"
3438,"0hard/-5171soft"
3487,"0hard/-5169soft"
3582,"0hard/-5168soft"
3678,"0hard/-4858soft"
3727,"0hard/-4857soft"
3778,"0hard/-4854soft"
3981,"0hard/-4853soft"
4030,"0hard/-4847soft"
4076,"0hard/-4842soft"
4266,"0hard/-4841soft"
6405,"0hard/-4833soft"
6455,"0hard/-4831soft"
6554,"0hard/-4827soft"
6599,"0hard/-4826soft"
6647,"0hard/-4817soft"
6695,"0hard/-4815soft"
6745,"0hard/-4813soft"
6841,"0hard/-4812soft"
6887,"0hard/-4811soft"
6982,"0hard/-4810soft"
7034,"0hard/-4501soft"
7083,"0hard/-4499soft"
7144,"0hard/-4498soft"
7194,"0hard/-4497soft"
8211,"0hard/-4496soft"
8315,"0hard/-4493soft"
8364,"0hard/-4491soft"
8417,"0hard/-4490soft"
8469,"0hard/-4489soft"
8674,"0hard/-4488soft"
