"timeMillisSpent","score"
8,"-1hard/-1102soft"
47,"-1hard/-1100soft"
60,"-1hard/-1095soft"
161,"-1hard/-1094soft"
164,"-1hard/-1093soft"
230,"0hard/-1102soft"
230,"0hard/-1093soft"
2745,"0hard/-1088soft"
3075,"0hard/-1087soft"
