"timeMillisSpent","score"
26,"-9hard/-2503soft"
34,"-9hard/-2499soft"
42,"-5hard/-2494soft"
51,"-5hard/-2489soft"
56,"-4hard/-2814soft"
73,"-4hard/-2812soft"
78,"-4hard/-2809soft"
125,"-4hard/-2798soft"
132,"-4hard/-2797soft"
143,"-4hard/-2787soft"
147,"-4hard/-2469soft"
174,"-4hard/-2465soft"
178,"-4hard/-2463soft"
182,"-2hard/-2772soft"
233,"-2hard/-2771soft"
384,"-1hard/-2778soft"
393,"-1hard/-2774soft"
400,"-1hard/-2766soft"
404,"-1hard/-2762soft"
418,"-1hard/-2759soft"
423,"-1hard/-2753soft"
574,"-1hard/-2752soft"
578,"-1hard/-2746soft"
736,"-1hard/-2745soft"
740,"-1hard/-2744soft"
902,"-1hard/-2615soft"
934,"-1hard/-2613soft"
937,"-1hard/-2608soft"
942,"-1hard/-2605soft"
948,"-1hard/-2603soft"
963,"-1hard/-2602soft"
1001,"-1hard/-2600soft"
1009,"-1hard/-2599soft"
1047,"-1hard/-2596soft"
1056,"-1hard/-2595soft"
1081,"-1hard/-2593soft"
1093,"-1hard/-2289soft"
1100,"-1hard/-2278soft"
1150,"-1hard/-2274soft"
1161,"-1hard/-2272soft"
1168,"-1hard/-2271soft"
1172,"-1hard/-2269soft"
1185,"-1hard/-2257soft"
1190,"-1hard/-2255soft"
1201,"-1hard/-2252soft"
1312,"0hard/-2592soft"
1317,"0hard/-2587soft"
1324,"0hard/-2586soft"
1519,"0hard/-2585soft"
1531,"0hard/-2584soft"
1555,"0hard/-2578soft"
1598,"0hard/-2576soft"
1893,"0hard/-2574soft"
2255,"0hard/-2573soft"
2425,"0hard/-2572soft"
2429,"0hard/-2570soft"
2431,"0hard/-2565soft"
2437,"0hard/-2564soft"
2686,"0hard/-2563soft"
2695,"0hard/-2561soft"
3039,"0hard/-2552soft"
3048,"0hard/-2551soft"
3055,"0hard/-2548soft"
3082,"0hard/-2547soft"
3085,"0hard/-2543soft"
3130,"0hard/-2537soft"
3133,"0hard/-2535soft"
3883,"0hard/-2534soft"
3894,"0hard/-2533soft"
3981,"0hard/-2528soft"
3997,"0hard/-2526soft"
4001,"0hard/-2524soft"
4504,"0hard/-2219soft"
4507,"0hard/-2217soft"
4511,"0hard/-2216soft"
4800,"0hard/-2214soft"
5638,"0hard/-2208soft"
5797,"0hard/-2207soft"
5804,"0hard/-2206soft"
5829,"0hard/-2203soft"
7117,"0hard/-2202soft"
7185,"0hard/-2201soft"
8738,"0hard/-2200soft"
