"timeMillisSpent","score"
1381,"-97hard/-20228soft"
1460,"-97hard/-20223soft"
1543,"-96hard/-20535soft"
1634,"-96hard/-20531soft"
1717,"-95hard/-20863soft"
1796,"-94hard/-20859soft"
1880,"-94hard/-20850soft"
1961,"-92hard/-21180soft"
2048,"-90hard/-21218soft"
2140,"-89hard/-21231soft"
2221,"-88hard/-21235soft"
2315,"-87hard/-21227soft"
2397,"-84hard/-21549soft"
2483,"-84hard/-21542soft"
2564,"-80hard/-22010soft"
2646,"-79hard/-22021soft"
2810,"-79hard/-22014soft"
2897,"-78hard/-21994soft"
2984,"-74hard/-22007soft"
3157,"-74hard/-21977soft"
3247,"-74hard/-21976soft"
3331,"-73hard/-21981soft"
3414,"-72hard/-21999soft"
3496,"-72hard/-21992soft"
3573,"-70hard/-22323soft"
3728,"-70hard/-21999soft"
3809,"-69hard/-22010soft"
3969,"-69hard/-21998soft"
4206,"-68hard/-22013soft"
4367,"-64hard/-22318soft"
4445,"-63hard/-22304soft"
4780,"-63hard/-22303soft"
4942,"-61hard/-22621soft"
5024,"-61hard/-22620soft"
5188,"-60hard/-22597soft"
5269,"-60hard/-22592soft"
5356,"-58hard/-22605soft"
5438,"-57hard/-22595soft"
5603,"-56hard/-22611soft"
5686,"-55hard/-22924soft"
5768,"-55hard/-22923soft"
5852,"-55hard/-22922soft"
5930,"-55hard/-22919soft"
6009,"-53hard/-22929soft"
6090,"-53hard/-22912soft"
6175,"-53hard/-22908soft"
6255,"-52hard/-22921soft"
6413,"-49hard/-22920soft"
6492,"-48hard/-22918soft"
6574,"-47hard/-22910soft"
6655,"-47hard/-22901soft"
6739,"-47hard/-22893soft"
6831,"-47hard/-22877soft"
6919,"-47hard/-22860soft"
7001,"-43hard/-22854soft"
7090,"-42hard/-23174soft"
7171,"-42hard/-23170soft"
7253,"-41hard/-23269soft"
7334,"-41hard/-23260soft"
7497,"-40hard/-23583soft"
7987,"-39hard/-23690soft"
8066,"-39hard/-23552soft"
8146,"-39hard/-23551soft"
8228,"-39hard/-23544soft"
8313,"-38hard/-23555soft"
8394,"-38hard/-23551soft"
8472,"-38hard/-23547soft"
8947,"-37hard/-23549soft"
9024,"-36hard/-23550soft"
9103,"-35hard/-23553soft"
9340,"-34hard/-23873soft"
9982,"-33hard/-23896soft"
