"timeMillisSpent","score"
87,"-20hard/-4839soft"
283,"-18hard/-5148soft"
343,"-17hard/-5141soft"
388,"-16hard/-5141soft"
469,"-16hard/-4826soft"
543,"-15hard/-4829soft"
566,"-15hard/-4828soft"
588,"-15hard/-4825soft"
624,"-15hard/-4822soft"
659,"-14hard/-5142soft"
688,"-14hard/-5141soft"
717,"-13hard/-5139soft"
861,"-10hard/-5140soft"
892,"-9hard/-5126soft"
924,"-8hard/-5134soft"
948,"-8hard/-5128soft"
969,"-8hard/-5114soft"
1020,"-8hard/-5109soft"
1045,"-7hard/-5434soft"
1085,"-7hard/-5431soft"
1142,"-7hard/-5430soft"
1161,"-7hard/-5428soft"
1258,"-7hard/-5126soft"
1403,"-7hard/-5125soft"
1436,"-5hard/-5139soft"
1453,"-4hard/-5148soft"
1471,"-4hard/-5134soft"
1569,"-4hard/-5132soft"
1613,"-4hard/-5128soft"
1631,"-4hard/-5127soft"
1651,"-4hard/-5125soft"
1678,"-4hard/-5124soft"
1699,"-4hard/-5121soft"
1845,"-4hard/-5117soft"
2137,"-4hard/-5113soft"
2156,"-4hard/-5112soft"
2178,"-4hard/-5111soft"
2286,"-4hard/-5108soft"
2349,"-4hard/-5104soft"
2405,"-2hard/-5122soft"
2432,"-2hard/-5119soft"
2451,"-2hard/-5113soft"
2463,"-2hard/-5112soft"
2485,"-2hard/-5111soft"
2508,"-2hard/-5104soft"
2554,"-2hard/-5103soft"
2593,"-2hard/-5098soft"
2675,"-1hard/-5102soft"
2738,"-1hard/-5101soft"
2778,"-1hard/-4869soft"
2881,"-1hard/-4852soft"
3176,"0hard/-4868soft"
3307,"0hard/-4866soft"
3362,"0hard/-4864soft"
3476,"0hard/-4863soft"
3561,"0hard/-4855soft"
3592,"0hard/-4847soft"
3649,"0hard/-4845soft"
3677,"0hard/-4844soft"
3695,"0hard/-4840soft"
3794,"0hard/-4838soft"
3834,"0hard/-4837soft"
3866,"0hard/-4835soft"
3920,"0hard/-4834soft"
3986,"0hard/-4832soft"
4062,"0hard/-4828soft"
4277,"0hard/-4823soft"
4432,"0hard/-4821soft"
4549,"0hard/-4818soft"
5348,"0hard/-4817soft"
5554,"0hard/-4815soft"
6667,"0hard/-4805soft"
6700,"0hard/-4804soft"
6863,"0hard/-4803soft"
7324,"0hard/-4800soft"
7616,"0hard/-4799soft"
8045,"0hard/-4798soft"
8101,"0hard/-4795soft"
8305,"0hard/-4498soft"
8442,"0hard/-4497soft"
8484,"0hard/-4481soft"
8811,"0hard/-4480soft"
9099,"0hard/-4479soft"
9490,"0hard/-4477soft"
9747,"0hard/-4476soft"
