"timeMillisSpent","score"
23,"-9hard/-2503soft"
51,"-7hard/-2498soft"
91,"-6hard/-2835soft"
103,"-6hard/-2826soft"
195,"-5hard/-3410soft"
733,"-4hard/-3151soft"
734,"-4hard/-3138soft"
764,"-3hard/-3793soft"
767,"-1hard/-3791soft"
1064,"-1hard/-3539soft"
1065,"-1hard/-3528soft"
1067,"-1hard/-3522soft"
1362,"-1hard/-3218soft"
1389,"-1hard/-3208soft"
1640,"0hard/-3228soft"
1641,"0hard/-3226soft"
1642,"0hard/-3218soft"
2261,"0hard/-2710soft"
3295,"0hard/-2687soft"
3295,"0hard/-2686soft"
6375,"0hard/-2411soft"
