"timeMillisSpent","score"
97,"-20hard/-4839soft"
167,"-18hard/-5161soft"
187,"-18hard/-5152soft"
232,"-17hard/-5155soft"
305,"-16hard/-5143soft"
327,"-14hard/-5133soft"
350,"-14hard/-5125soft"
370,"-13hard/-5118soft"
595,"-13hard/-5113soft"
724,"-12hard/-5110soft"
745,"-10hard/-5531soft"
766,"-8hard/-5548soft"
789,"-8hard/-5543soft"
850,"-8hard/-5130soft"
953,"-7hard/-5141soft"
979,"-7hard/-5139soft"
1003,"-7hard/-5137soft"
1044,"-7hard/-4915soft"
1064,"-7hard/-4908soft"
1105,"-5hard/-5223soft"
1126,"-5hard/-5222soft"
1146,"-5hard/-5220soft"
1167,"-5hard/-4909soft"
1212,"-5hard/-4906soft"
1253,"-5hard/-4905soft"
1274,"-3hard/-5186soft"
1314,"-3hard/-5185soft"
1335,"-3hard/-5182soft"
1452,"-3hard/-5178soft"
1786,"-2hard/-5507soft"
1807,"-2hard/-5506soft"
1850,"-2hard/-5505soft"
1931,"-2hard/-5501soft"
1951,"-2hard/-5497soft"
1993,"-2hard/-5496soft"
2013,"-2hard/-5495soft"
2034,"-2hard/-5474soft"
2138,"-2hard/-5171soft"
2161,"-2hard/-5170soft"
2308,"-2hard/-5169soft"
2329,"-2hard/-5168soft"
2352,"-2hard/-5158soft"
2375,"-2hard/-5152soft"
2397,"-2hard/-5151soft"
2439,"-2hard/-5149soft"
2461,"-2hard/-5146soft"
2481,"-2hard/-5143soft"
2582,"-2hard/-5142soft"
2603,"-2hard/-5140soft"
2684,"-1hard/-5162soft"
2724,"-1hard/-5161soft"
2763,"-1hard/-5160soft"
2950,"-1hard/-5155soft"
2992,"-1hard/-5142soft"
3031,"-1hard/-5138soft"
4397,"-1hard/-5137soft"
4417,"-1hard/-5136soft"
4851,"0hard/-5156soft"
4873,"0hard/-5154soft"
4915,"0hard/-5150soft"
4955,"0hard/-5148soft"
4992,"0hard/-5145soft"
5013,"0hard/-5140soft"
5038,"0hard/-5139soft"
5058,"0hard/-5136soft"
5119,"0hard/-5132soft"
5140,"0hard/-5130soft"
5798,"0hard/-4878soft"
5819,"0hard/-4876soft"
5840,"0hard/-4875soft"
5885,"0hard/-4874soft"
6030,"0hard/-4871soft"
6068,"0hard/-4870soft"
6088,"0hard/-4869soft"
6108,"0hard/-4865soft"
6210,"0hard/-4864soft"
7690,"0hard/-4861soft"
7956,"0hard/-4860soft"
9143,"0hard/-4859soft"
