"timeMillisSpent","score"
89,"-20hard/-4839soft"
592,"-18hard/-4833soft"
683,"-17hard/-4831soft"
767,"-16hard/-4834soft"
869,"-16hard/-4832soft"
935,"-15hard/-5252soft"
998,"-13hard/-5563soft"
1053,"-9hard/-5870soft"
1098,"-6hard/-5880soft"
1130,"-6hard/-5879soft"
1164,"-6hard/-5876soft"
1192,"-6hard/-5561soft"
1223,"-6hard/-5560soft"
1289,"-6hard/-5559soft"
1378,"-6hard/-5555soft"
1427,"-5hard/-5569soft"
1505,"-3hard/-5577soft"
1532,"-3hard/-5489soft"
1608,"-3hard/-5480soft"
1722,"-3hard/-5477soft"
1754,"-3hard/-5471soft"
1793,"-3hard/-5457soft"
1897,"-3hard/-5445soft"
1926,"-1hard/-5444soft"
1981,"-1hard/-5442soft"
2013,"-1hard/-5440soft"
2115,"-1hard/-5439soft"
2160,"0hard/-5435soft"
2210,"0hard/-5432soft"
2285,"0hard/-5431soft"
2391,"0hard/-5429soft"
2669,"0hard/-5419soft"
2702,"0hard/-5402soft"
2780,"0hard/-5400soft"
2814,"0hard/-5089soft"
3034,"0hard/-5087soft"
3105,"0hard/-5086soft"
3134,"0hard/-5085soft"
3316,"0hard/-5083soft"
3620,"0hard/-5082soft"
3659,"0hard/-5079soft"
4384,"0hard/-5078soft"
4596,"0hard/-5077soft"
4836,"0hard/-5072soft"
5039,"0hard/-5071soft"
5436,"0hard/-5069soft"
5476,"0hard/-5068soft"
6279,"0hard/-5064soft"
6552,"0hard/-5063soft"
9563,"0hard/-5062soft"
