"timeMillisSpent","score"
24,"-9hard/-2503soft"
59,"-7hard/-2498soft"
102,"-7hard/-2497soft"
152,"-5hard/-2490soft"
242,"-4hard/-2482soft"
302,"-3hard/-2486soft"
451,"-3hard/-2484soft"
553,"-3hard/-2469soft"
596,"-3hard/-2468soft"
719,"-3hard/-2464soft"
809,"-3hard/-2461soft"
858,"-3hard/-2446soft"
903,"-3hard/-2445soft"
965,"-2hard/-2450soft"
1049,"-2hard/-2443soft"
1131,"-1hard/-2758soft"
1220,"-1hard/-2754soft"
1330,"-1hard/-2752soft"
1380,"0hard/-2757soft"
1431,"0hard/-2749soft"
1470,"0hard/-2607soft"
1508,"0hard/-2599soft"
1546,"0hard/-2584soft"
1820,"0hard/-2581soft"
1919,"0hard/-2580soft"
1973,"0hard/-2277soft"
2024,"0hard/-2265soft"
2119,"0hard/-2263soft"
2193,"0hard/-2260soft"
2460,"0hard/-2256soft"
2523,"0hard/-2255soft"
3711,"0hard/-2251soft"
4337,"0hard/-2245soft"
4380,"0hard/-2243soft"
4504,"0hard/-2239soft"
7018,"0hard/-2238soft"
