"timeMillisSpent","score"
1422,"-73hard/-21256soft"
2249,"-72hard/-21848soft"
2373,"-70hard/-21836soft"
2690,"-69hard/-21851soft"
2853,"-66hard/-22170soft"
2898,"-66hard/-22167soft"
3117,"-65hard/-22183soft"
3189,"-64hard/-22196soft"
3232,"-64hard/-22190soft"
3299,"-62hard/-22199soft"
3383,"-62hard/-22198soft"
3442,"-62hard/-22180soft"
3507,"-62hard/-22178soft"
3563,"-62hard/-22173soft"
3810,"-62hard/-22171soft"
3854,"-61hard/-22185soft"
3873,"-61hard/-22180soft"
3936,"-61hard/-22171soft"
3991,"-60hard/-22173soft"
4060,"-59hard/-22167soft"
4220,"-58hard/-22035soft"
4506,"-58hard/-22034soft"
4622,"-58hard/-22031soft"
4862,"-58hard/-22026soft"
4965,"-57hard/-22347soft"
5030,"-57hard/-22324soft"
5273,"-57hard/-22322soft"
5400,"-57hard/-22309soft"
5572,"-57hard/-22307soft"
5655,"-57hard/-22302soft"
5757,"-57hard/-22299soft"
5897,"-55hard/-22299soft"
6037,"-53hard/-22315soft"
6142,"-53hard/-22299soft"
6253,"-51hard/-22298soft"
6383,"-51hard/-21995soft"
7453,"-51hard/-21988soft"
7555,"-51hard/-21986soft"
7588,"-51hard/-21978soft"
8000,"-51hard/-21975soft"
8106,"-51hard/-21968soft"
8415,"-51hard/-21961soft"
8664,"-50hard/-21969soft"
9032,"-50hard/-21968soft"
9290,"-50hard/-21964soft"
9481,"-49hard/-21967soft"
9697,"-49hard/-21964soft"
10000,"-48hard/-21963soft"
