"timeMillisSpent","score"
23,"-9hard/-2503soft"
51,"-7hard/-2498soft"
91,"-6hard/-2835soft"
103,"-6hard/-2826soft"
155,"-5hard/-3410soft"
346,"-5hard/-3081soft"
352,"-5hard/-3071soft"
530,"-4hard/-3583soft"
634,"-3hard/-3731soft"
786,"-3hard/-3258soft"
789,"-3hard/-3253soft"
892,"-2hard/-3588soft"
894,"-2hard/-3585soft"
1055,"-1hard/-3360soft"
1219,"0hard/-3120soft"
1902,"0hard/-3003soft"
2493,"0hard/-2763soft"
3476,"0hard/-2757soft"
4367,"0hard/-2740soft"
4369,"0hard/-2729soft"
4655,"0hard/-2706soft"
5048,"0hard/-2703soft"
5655,"0hard/-2629soft"
5656,"0hard/-2627soft"
5657,"0hard/-2625soft"
5657,"0hard/-2616soft"
6010,"0hard/-2443soft"
6013,"0hard/-2440soft"
6027,"0hard/-2439soft"
6029,"0hard/-2438soft"
6037,"0hard/-2437soft"
6049,"0hard/-2434soft"
7657,"0hard/-2258soft"
8994,"0hard/-2241soft"
