"timeMillisSpent","score"
26,"-9hard/-2503soft"
66,"-7hard/-2498soft"
104,"-7hard/-2497soft"
144,"-5hard/-2490soft"
236,"-4hard/-2482soft"
287,"-3hard/-2486soft"
344,"-3hard/-2484soft"
646,"-2hard/-2491soft"
729,"-2hard/-2487soft"
814,"-1hard/-2797soft"
907,"0hard/-2795soft"
1003,"0hard/-2775soft"
1094,"0hard/-2770soft"
1178,"0hard/-2766soft"
1261,"0hard/-2764soft"
1351,"0hard/-2760soft"
1440,"0hard/-2759soft"
1966,"0hard/-2751soft"
2297,"0hard/-2742soft"
2374,"0hard/-2739soft"
2457,"0hard/-2738soft"
2538,"0hard/-2737soft"
2617,"0hard/-2726soft"
2708,"0hard/-2721soft"
2794,"0hard/-2713soft"
2903,"0hard/-2707soft"
3002,"0hard/-2698soft"
3089,"0hard/-2686soft"
3173,"0hard/-2685soft"
3876,"0hard/-2544soft"
3943,"0hard/-2543soft"
4216,"0hard/-2534soft"
4285,"0hard/-2532soft"
4353,"0hard/-2531soft"
4421,"0hard/-2528soft"
4484,"0hard/-2527soft"
4546,"0hard/-2526soft"
4875,"0hard/-2447soft"
4956,"0hard/-2446soft"
6489,"0hard/-2439soft"
6551,"0hard/-2434soft"
6614,"0hard/-2433soft"
6677,"0hard/-2432soft"
6804,"0hard/-2431soft"
6864,"0hard/-2430soft"
8290,"0hard/-2222soft"
8431,"0hard/-2220soft"
8544,"0hard/-2218soft"
8658,"0hard/-2213soft"
8732,"0hard/-2212soft"
8802,"0hard/-2210soft"
8957,"0hard/-2209soft"
