"timeMillisSpent","score"
89,"-20hard/-4839soft"
144,"-17hard/-4849soft"
153,"-17hard/-4847soft"
158,"-17hard/-4845soft"
362,"-16hard/-4894soft"
404,"-16hard/-4587soft"
473,"-15hard/-4587soft"
478,"-15hard/-4584soft"
805,"-14hard/-4907soft"
914,"-12hard/-4928soft"
1076,"-10hard/-5259soft"
1088,"-10hard/-5254soft"
1184,"-10hard/-5225soft"
1192,"-10hard/-5218soft"
1196,"-10hard/-5217soft"
1235,"-9hard/-5533soft"
1244,"-9hard/-5528soft"
1257,"-9hard/-5522soft"
1280,"-9hard/-5521soft"
1295,"-9hard/-5520soft"
1324,"-9hard/-5216soft"
1373,"-9hard/-5212soft"
1393,"-8hard/-5218soft"
1511,"-7hard/-5547soft"
1517,"-7hard/-5543soft"
1790,"-7hard/-5231soft"
1798,"-7hard/-5230soft"
1832,"-7hard/-5229soft"
1836,"-7hard/-5219soft"
1958,"-4hard/-5856soft"
1966,"-4hard/-5853soft"
1975,"-4hard/-5843soft"
2005,"-4hard/-5842soft"
2021,"-4hard/-5841soft"
2027,"-4hard/-5834soft"
2030,"-1hard/-5599soft"
2035,"-1hard/-5598soft"
2046,"-1hard/-5597soft"
2079,"-1hard/-5307soft"
2975,"-1hard/-5305soft"
3002,"-1hard/-5303soft"
4225,"-1hard/-5286soft"
4230,"-1hard/-5282soft"
4611,"-1hard/-4986soft"
4624,"-1hard/-4982soft"
5052,"0hard/-5301soft"
5067,"0hard/-5295soft"
5135,"0hard/-5293soft"
5179,"0hard/-5290soft"
5275,"0hard/-5287soft"
5281,"0hard/-5283soft"
5490,"0hard/-5270soft"
5571,"0hard/-5268soft"
5582,"0hard/-5266soft"
5603,"0hard/-5265soft"
5868,"0hard/-5264soft"
5877,"0hard/-5263soft"
5890,"0hard/-5262soft"
5894,"0hard/-5257soft"
5912,"0hard/-5256soft"
6081,"0hard/-5254soft"
6193,"0hard/-5251soft"
6203,"0hard/-5250soft"
6391,"0hard/-4955soft"
6431,"0hard/-4951soft"
6455,"0hard/-4945soft"
6495,"0hard/-4944soft"
7000,"0hard/-4935soft"
7016,"0hard/-4934soft"
7083,"0hard/-4933soft"
7095,"0hard/-4932soft"
7105,"0hard/-4927soft"
7448,"0hard/-4921soft"
7461,"0hard/-4919soft"
8014,"0hard/-4918soft"
8054,"0hard/-4910soft"
8616,"0hard/-4906soft"
8640,"0hard/-4905soft"
8825,"0hard/-4903soft"
8831,"0hard/-4899soft"
8893,"0hard/-4898soft"
8904,"0hard/-4890soft"
8951,"0hard/-4880soft"
8975,"0hard/-4877soft"
8994,"0hard/-4873soft"
9030,"0hard/-4870soft"
9043,"0hard/-4869soft"
9103,"0hard/-4866soft"
9119,"0hard/-4865soft"
9716,"0hard/-4861soft"
9912,"0hard/-4860soft"
