"timeMillisSpent","score"
31,"-19hard/-7695soft"
69,"-16hard/-8217soft"
109,"-14hard/-8107soft"
157,"-12hard/-8130soft"
199,"-11hard/-8173soft"
250,"-9hard/-8225soft"
298,"-8hard/-8014soft"
357,"-8hard/-7872soft"
400,"-7hard/-8009soft"
442,"-7hard/-7824soft"
487,"-5hard/-7856soft"
524,"-5hard/-7827soft"
566,"-5hard/-7750soft"
610,"-5hard/-7602soft"
651,"-4hard/-7626soft"
691,"-4hard/-7608soft"
767,"-4hard/-7558soft"
805,"-4hard/-7555soft"
928,"-4hard/-7551soft"
1074,"-4hard/-7542soft"
1254,"-4hard/-7492soft"
1470,"-3hard/-7676soft"
1511,"-3hard/-7580soft"
1549,"-3hard/-7565soft"
1583,"-3hard/-7454soft"
1616,"-3hard/-7359soft"
3990,"-3hard/-7305soft"
4032,"-3hard/-7290soft"
4105,"-3hard/-7167soft"
4178,"-3hard/-7161soft"
7759,"-3hard/-7098soft"
8905,"-3hard/-7036soft"
9568,"-3hard/-7028soft"
9713,"-3hard/-7022soft"
