"timeMillisSpent","score"
371,"-58hard/-10335soft"
416,"-56hard/-10659soft"
1927,"-55hard/-10934soft"
1968,"-55hard/-10926soft"
2010,"-54hard/-10935soft"
2097,"-52hard/-11259soft"
2116,"-52hard/-11246soft"
2218,"-51hard/-11914soft"
2497,"-51hard/-11559soft"
2559,"-51hard/-11549soft"
2579,"-49hard/-11882soft"
2600,"-49hard/-11869soft"
2643,"-47hard/-11901soft"
2662,"-47hard/-11900soft"
2682,"-46hard/-11898soft"
2782,"-45hard/-11902soft"
2903,"-44hard/-11940soft"
2964,"-40hard/-11936soft"
3008,"-40hard/-11935soft"
3068,"-40hard/-11932soft"
3130,"-40hard/-11929soft"
3173,"-40hard/-11926soft"
3214,"-39hard/-11938soft"
3235,"-38hard/-11929soft"
3299,"-36hard/-11608soft"
3321,"-35hard/-11591soft"
3343,"-35hard/-11587soft"
3364,"-35hard/-11585soft"
3385,"-35hard/-11579soft"
3449,"-35hard/-11575soft"
3470,"-35hard/-11566soft"
3634,"-33hard/-11904soft"
3655,"-32hard/-11880soft"
3740,"-32hard/-11867soft"
3760,"-32hard/-11865soft"
7228,"-32hard/-11837soft"
7358,"-31hard/-12157soft"
7484,"-31hard/-12050soft"
7504,"-31hard/-12027soft"
7525,"-31hard/-12018soft"
7544,"-31hard/-12017soft"
7564,"-29hard/-12032soft"
7605,"-29hard/-12020soft"
7625,"-29hard/-12006soft"
7646,"-29hard/-12000soft"
7667,"-27hard/-11987soft"
7748,"-27hard/-11979soft"
7787,"-27hard/-11967soft"
7808,"-27hard/-11965soft"
8186,"-27hard/-11952soft"
8269,"-27hard/-11947soft"
8289,"-25hard/-11928soft"
8308,"-25hard/-11925soft"
8349,"-25hard/-11923soft"
8369,"-25hard/-11922soft"
8507,"-24hard/-11947soft"
9667,"-22hard/-12213soft"
9687,"-22hard/-12202soft"
9727,"-22hard/-12184soft"
