"timeMillisSpent","score"
89,"-20hard/-4839soft"
136,"-18hard/-5150soft"
140,"-17hard/-5143soft"
226,"-16hard/-5462soft"
233,"-16hard/-5155soft"
252,"-16hard/-4861soft"
263,"-15hard/-4850soft"
888,"-14hard/-5817soft"
1364,"-14hard/-5715soft"
1371,"-13hard/-5689soft"
1376,"-13hard/-5668soft"
1379,"-13hard/-5653soft"
1474,"-12hard/-5665soft"
1508,"-12hard/-5664soft"
1511,"-10hard/-5975soft"
1512,"-10hard/-5960soft"
1512,"-10hard/-5956soft"
1513,"-10hard/-5949soft"
1519,"-10hard/-5948soft"
1676,"-9hard/-6036soft"
1678,"-9hard/-6032soft"
1836,"-8hard/-5758soft"
1837,"-6hard/-5744soft"
2812,"-6hard/-5647soft"
2823,"-5hard/-5668soft"
3302,"-5hard/-5467soft"
3307,"-5hard/-5464soft"
5106,"-5hard/-5359soft"
5114,"-5hard/-5356soft"
5122,"-5hard/-5355soft"
5127,"-5hard/-5354soft"
5137,"-3hard/-5573soft"
5142,"-3hard/-5571soft"
6328,"-3hard/-5519soft"
6344,"-1hard/-5548soft"
6347,"-1hard/-5544soft"
7959,"0hard/-5674soft"
