"timeMillisSpent","score"
90,"-20hard/-4839soft"
139,"-18hard/-5150soft"
170,"-17hard/-5148soft"
197,"-16hard/-5143soft"
276,"-14hard/-5131soft"
301,"-12hard/-5131soft"
599,"-10hard/-5194soft"
672,"-9hard/-5562soft"
678,"-7hard/-5567soft"
681,"-5hard/-5559soft"
684,"-5hard/-5555soft"
690,"-4hard/-5569soft"
712,"-4hard/-5568soft"
717,"-4hard/-5567soft"
1793,"-3hard/-5381soft"
1930,"-3hard/-5376soft"
1937,"-3hard/-5375soft"
1943,"-3hard/-5362soft"
1947,"-3hard/-5361soft"
1958,"-3hard/-5356soft"
1965,"-3hard/-5349soft"
2011,"-3hard/-5343soft"
2018,"-3hard/-5330soft"
2023,"-3hard/-5321soft"
2069,"-3hard/-5312soft"
2115,"-3hard/-5310soft"
2123,"-3hard/-5309soft"
2140,"-3hard/-5305soft"
2152,"-3hard/-5303soft"
2182,"-3hard/-5299soft"
2286,"-3hard/-5293soft"
2290,"-3hard/-5292soft"
2306,"-3hard/-4995soft"
2312,"-3hard/-4983soft"
2324,"-3hard/-4972soft"
2332,"-3hard/-4971soft"
2339,"-2hard/-4975soft"
2354,"-2hard/-4974soft"
2414,"-1hard/-5002soft"
2422,"0hard/-5315soft"
2432,"0hard/-5311soft"
2437,"0hard/-5303soft"
2508,"0hard/-5296soft"
2551,"0hard/-4984soft"
2559,"0hard/-4982soft"
2566,"0hard/-4970soft"
2597,"0hard/-4966soft"
3248,"0hard/-4930soft"
3253,"0hard/-4929soft"
3259,"0hard/-4928soft"
3272,"0hard/-4926soft"
4082,"0hard/-4922soft"
4129,"0hard/-4921soft"
4160,"0hard/-4914soft"
4459,"0hard/-4910soft"
4530,"0hard/-4904soft"
5310,"0hard/-4903soft"
5339,"0hard/-4902soft"
5362,"0hard/-4895soft"
5432,"0hard/-4894soft"
5463,"0hard/-4893soft"
8372,"0hard/-4891soft"
8389,"0hard/-4890soft"
8561,"0hard/-4888soft"
