"timeMillisSpent","score"
87,"-20hard/-4839soft"
173,"-18hard/-5152soft"
214,"-17hard/-5145soft"
309,"-15hard/-5133soft"
364,"-15hard/-5132soft"
414,"-15hard/-5129soft"
463,"-15hard/-5122soft"
513,"-13hard/-5436soft"
570,"-12hard/-5438soft"
628,"-9hard/-5446soft"
690,"-8hard/-5449soft"
754,"-6hard/-5466soft"
818,"-5hard/-5449soft"
883,"-5hard/-5148soft"
944,"-5hard/-5146soft"
1013,"-2hard/-5159soft"
1219,"-2hard/-5154soft"
1286,"-2hard/-5153soft"
1357,"-2hard/-5148soft"
1430,"-1hard/-5480soft"
1493,"-1hard/-5468soft"
1547,"-1hard/-5465soft"
1608,"-1hard/-5230soft"
1670,"-1hard/-5220soft"
1789,"-1hard/-5219soft"
1889,"-1hard/-4901soft"
1937,"-1hard/-4898soft"
1988,"-1hard/-4896soft"
2038,"-1hard/-4893soft"
2085,"-1hard/-4891soft"
2182,"-1hard/-4889soft"
2655,"-1hard/-4888soft"
2711,"-1hard/-4886soft"
2764,"-1hard/-4877soft"
2820,"-1hard/-4875soft"
2876,"-1hard/-4874soft"
3039,"-1hard/-4873soft"
3335,"-1hard/-4869soft"
3396,"-1hard/-4868soft"
3458,"-1hard/-4867soft"
3520,"-1hard/-4862soft"
3583,"-1hard/-4860soft"
3646,"-1hard/-4859soft"
3707,"-1hard/-4853soft"
3876,"-1hard/-4533soft"
3945,"-1hard/-4532soft"
4007,"-1hard/-4531soft"
4070,"-1hard/-4530soft"
4134,"-1hard/-4521soft"
4194,"-1hard/-4518soft"
4320,"-1hard/-4516soft"
7256,"0hard/-4871soft"
7315,"0hard/-4867soft"
7379,"0hard/-4863soft"
7443,"0hard/-4862soft"
7505,"0hard/-4857soft"
7563,"0hard/-4856soft"
7619,"0hard/-4835soft"
7680,"0hard/-4529soft"
7803,"0hard/-4525soft"
7868,"0hard/-4523soft"
7928,"0hard/-4522soft"
7991,"0hard/-4521soft"
9907,"0hard/-4517soft"
9983,"0hard/-4515soft"
