"timeMillisSpent","score"
403,"-21hard/-33057soft"
450,"-19hard/-32793soft"
493,"-18hard/-33321soft"
745,"-16hard/-33707soft"
788,"-15hard/-33836soft"
841,"-15hard/-33700soft"
879,"-15hard/-33635soft"
918,"-15hard/-33624soft"
1005,"-14hard/-33790soft"
1047,"-14hard/-33723soft"
1087,"-13hard/-33630soft"
1126,"-13hard/-33623soft"
1164,"-12hard/-33581soft"
1330,"-12hard/-33401soft"
1372,"-10hard/-33425soft"
1409,"-5hard/-33392soft"
1490,"-5hard/-33263soft"
1529,"-5hard/-33216soft"
1565,"-4hard/-33297soft"
1602,"-4hard/-33165soft"
1643,"-4hard/-33163soft"
1682,"-4hard/-33014soft"
1800,"-4hard/-32979soft"
1837,"-4hard/-32888soft"
2303,"-4hard/-32849soft"
2378,"-4hard/-32793soft"
2422,"-4hard/-32737soft"
2502,"-4hard/-32734soft"
2883,"-3hard/-33706soft"
2963,"-3hard/-33388soft"
3005,"-3hard/-33248soft"
3092,"-3hard/-33247soft"
3134,"-3hard/-32946soft"
3175,"-3hard/-32907soft"
3341,"-3hard/-32813soft"
3383,"-3hard/-32806soft"
3423,"-3hard/-32605soft"
3465,"-3hard/-32555soft"
3555,"-3hard/-32457soft"
3652,"-3hard/-32443soft"
3911,"-2hard/-32463soft"
4215,"-2hard/-32131soft"
4265,"-2hard/-32110soft"
4314,"-2hard/-32108soft"
4355,"-2hard/-32066soft"
4397,"-2hard/-32057soft"
4439,"-2hard/-32044soft"
4570,"-2hard/-31951soft"
4612,"-2hard/-31917soft"
4655,"-2hard/-31853soft"
5126,"-2hard/-31806soft"
5169,"-2hard/-31794soft"
5212,"-2hard/-31789soft"
6303,"-1hard/-32800soft"
6344,"-1hard/-32677soft"
6427,"-1hard/-32676soft"
6511,"-1hard/-32573soft"
6634,"-1hard/-32552soft"
6677,"-1hard/-32493soft"
6716,"-1hard/-32480soft"
6888,"-1hard/-32331soft"
6932,"-1hard/-32323soft"
7598,"-1hard/-32282soft"
7677,"-1hard/-32246soft"
8799,"-1hard/-31907soft"
8841,"-1hard/-31903soft"
8882,"-1hard/-31838soft"
8924,"-1hard/-31815soft"
9013,"-1hard/-31754soft"
9053,"-1hard/-31734soft"
9136,"-1hard/-31730soft"
9182,"-1hard/-31726soft"
