"timeMillisSpent","score"
1745,"-226hard/-62140soft"
1811,"-225hard/-62086soft"
1863,"-223hard/-62567soft"
1922,"-220hard/-62947soft"
1994,"-220hard/-62845soft"
2053,"-218hard/-62925soft"
2104,"-216hard/-62930soft"
2163,"-215hard/-62885soft"
2216,"-215hard/-62825soft"
2274,"-212hard/-63218soft"
2330,"-210hard/-63229soft"
2388,"-209hard/-63200soft"
2450,"-207hard/-63292soft"
2503,"-202hard/-63593soft"
2551,"-201hard/-63416soft"
2606,"-198hard/-63923soft"
2665,"-195hard/-63897soft"
2719,"-193hard/-63871soft"
2775,"-192hard/-63960soft"
2830,"-191hard/-64113soft"
2940,"-188hard/-64096soft"
2998,"-186hard/-64110soft"
3047,"-186hard/-64070soft"
3209,"-185hard/-64662soft"
3258,"-183hard/-64817soft"
3313,"-182hard/-65229soft"
3363,"-180hard/-65469soft"
3413,"-178hard/-65320soft"
3461,"-176hard/-65697soft"
3519,"-175hard/-65897soft"
3568,"-174hard/-65900soft"
3618,"-174hard/-65899soft"
3727,"-173hard/-66086soft"
3776,"-170hard/-66221soft"
3825,"-169hard/-66068soft"
3877,"-168hard/-65862soft"
3929,"-167hard/-65767soft"
3985,"-166hard/-66224soft"
4034,"-164hard/-66364soft"
4082,"-163hard/-66803soft"
4129,"-163hard/-66752soft"
4238,"-161hard/-67211soft"
4285,"-160hard/-67365soft"
4334,"-160hard/-67345soft"
4380,"-159hard/-67354soft"
4436,"-156hard/-67716soft"
4491,"-155hard/-67728soft"
4538,"-152hard/-67575soft"
4589,"-151hard/-67575soft"
4640,"-149hard/-67561soft"
4748,"-148hard/-67759soft"
4800,"-148hard/-67678soft"
4850,"-147hard/-67770soft"
5014,"-145hard/-68236soft"
5063,"-142hard/-68332soft"
5111,"-141hard/-68640soft"
5167,"-141hard/-68219soft"
5218,"-139hard/-68593soft"
5366,"-138hard/-68555soft"
5514,"-135hard/-68719soft"
5562,"-135hard/-68469soft"
5716,"-135hard/-68446soft"
5813,"-134hard/-68484soft"
5867,"-133hard/-68440soft"
5921,"-132hard/-68308soft"
5971,"-131hard/-68351soft"
6022,"-131hard/-68335soft"
6072,"-130hard/-68626soft"
6126,"-130hard/-68081soft"
6233,"-129hard/-68438soft"
6328,"-127hard/-68900soft"
6538,"-127hard/-68879soft"
6585,"-124hard/-68793soft"
6641,"-124hard/-68535soft"
6741,"-122hard/-68611soft"
6789,"-121hard/-68592soft"
6838,"-120hard/-68899soft"
6942,"-120hard/-68880soft"
7160,"-118hard/-69162soft"
7261,"-113hard/-69232soft"
7309,"-113hard/-69193soft"
7362,"-112hard/-69158soft"
7412,"-112hard/-69155soft"
7506,"-111hard/-68983soft"
7554,"-111hard/-68934soft"
7611,"-111hard/-68912soft"
7666,"-110hard/-68832soft"
7757,"-109hard/-68914soft"
8944,"-109hard/-67823soft"
8992,"-108hard/-67811soft"
9098,"-108hard/-67602soft"
9199,"-107hard/-67602soft"
9250,"-106hard/-68058soft"
9350,"-105hard/-68574soft"
9403,"-105hard/-68505soft"
9451,"-104hard/-69029soft"
9544,"-104hard/-68911soft"
9649,"-103hard/-69022soft"
9694,"-101hard/-69575soft"
9743,"-100hard/-69643soft"
9889,"-100hard/-69590soft"
