"timeMillisSpent","score"
353,"-71hard/-10114soft"
1941,"-68hard/-11839soft"
1961,"-65hard/-12166soft"
1980,"-65hard/-12163soft"
2058,"-64hard/-12477soft"
2078,"-62hard/-12474soft"
2134,"-58hard/-12796soft"
2154,"-58hard/-12795soft"
2172,"-57hard/-12799soft"
2192,"-57hard/-12797soft"
2335,"-56hard/-12496soft"
2356,"-56hard/-12490soft"
2375,"-55hard/-12468soft"
2394,"-55hard/-12463soft"
3372,"-55hard/-12114soft"
3392,"-55hard/-12108soft"
3413,"-53hard/-12097soft"
3432,"-53hard/-12094soft"
3488,"-51hard/-12126soft"
3506,"-51hard/-12125soft"
3525,"-50hard/-12126soft"
3762,"-48hard/-12126soft"
3781,"-45hard/-12127soft"
3802,"-45hard/-12102soft"
3822,"-45hard/-12101soft"
3841,"-45hard/-12096soft"
3998,"-44hard/-12079soft"
4019,"-44hard/-12075soft"
4172,"-43hard/-12089soft"
4191,"-43hard/-12088soft"
4856,"-41hard/-12513soft"
4878,"-40hard/-12526soft"
4900,"-40hard/-12508soft"
4941,"-40hard/-12200soft"
6838,"-40hard/-12168soft"
7878,"-39hard/-12506soft"
7899,"-39hard/-12495soft"
7918,"-39hard/-12486soft"
7937,"-35hard/-12496soft"
7957,"-35hard/-12490soft"
7976,"-35hard/-12489soft"
8018,"-35hard/-12477soft"
8073,"-32hard/-12464soft"
8092,"-31hard/-12466soft"
8110,"-29hard/-12469soft"
9682,"-29hard/-12097soft"
9706,"-29hard/-12079soft"
