"timeMillisSpent","score"
29,"-9hard/-2503soft"
173,"-7hard/-2498soft"
323,"-5hard/-2491soft"
395,"-4hard/-2483soft"
481,"-4hard/-2469soft"
604,"-3hard/-2788soft"
779,"0hard/-2781soft"
932,"0hard/-2770soft"
1023,"0hard/-2766soft"
1113,"0hard/-2764soft"
1209,"0hard/-2617soft"
1305,"0hard/-2615soft"
1388,"0hard/-2614soft"
1468,"0hard/-2607soft"
1545,"0hard/-2589soft"
1625,"0hard/-2577soft"
1714,"0hard/-2575soft"
1805,"0hard/-2571soft"
1899,"0hard/-2559soft"
2077,"0hard/-2249soft"
2258,"0hard/-2248soft"
3105,"0hard/-2244soft"
3198,"0hard/-2240soft"
4602,"0hard/-2239soft"
5295,"0hard/-2236soft"
5378,"0hard/-2235soft"
5457,"0hard/-2233soft"
7229,"0hard/-2230soft"
7325,"0hard/-2229soft"
9082,"0hard/-2228soft"
