"timeMillisSpent","score"
25,"-9hard/-2503soft"
96,"-7hard/-2498soft"
167,"-5hard/-2491soft"
246,"-4hard/-2483soft"
338,"-4hard/-2469soft"
445,"-3hard/-2788soft"
556,"0hard/-2781soft"
667,"0hard/-2770soft"
780,"0hard/-2766soft"
893,"0hard/-2764soft"
1009,"0hard/-2463soft"
1136,"0hard/-2461soft"
1283,"0hard/-2460soft"
1433,"0hard/-2448soft"
1621,"0hard/-2446soft"
1823,"0hard/-2437soft"
2033,"0hard/-2436soft"
2280,"0hard/-2435soft"
2841,"0hard/-2433soft"
3200,"0hard/-2273soft"
3953,"0hard/-2260soft"
4556,"0hard/-2250soft"
5140,"0hard/-2244soft"
5907,"0hard/-2241soft"
8188,"0hard/-2240soft"
8599,"0hard/-2236soft"
9001,"0hard/-2234soft"
9295,"0hard/-2233soft"
