"timeMillisSpent","score"
23,"-9hard/-2503soft"
56,"-6hard/-2502soft"
76,"-6hard/-2501soft"
137,"-4hard/-2496soft"
184,"-3hard/-2488soft"
212,"-3hard/-2487soft"
242,"-3hard/-2471soft"
325,"-2hard/-2490soft"
369,"-2hard/-2480soft"
409,"-1hard/-2799soft"
454,"-1hard/-2795soft"
499,"-1hard/-2777soft"
550,"0hard/-2798soft"
599,"0hard/-2786soft"
652,"0hard/-2784soft"
700,"0hard/-2776soft"
752,"0hard/-2775soft"
800,"0hard/-2766soft"
901,"0hard/-2759soft"
946,"0hard/-2758soft"
1000,"0hard/-2756soft"
1063,"0hard/-2742soft"
1131,"0hard/-2741soft"
1345,"0hard/-2739soft"
1398,"0hard/-2721soft"
1469,"0hard/-2719soft"
1531,"0hard/-2712soft"
1603,"0hard/-2707soft"
1672,"0hard/-2705soft"
1733,"0hard/-2704soft"
7098,"0hard/-2587soft"
7141,"0hard/-2581soft"
7195,"0hard/-2575soft"
7237,"0hard/-2566soft"
7282,"0hard/-2562soft"
7331,"0hard/-2560soft"
7518,"0hard/-2558soft"
7560,"0hard/-2556soft"
7648,"0hard/-2548soft"
7706,"0hard/-2545soft"
7761,"0hard/-2534soft"
7816,"0hard/-2533soft"
7930,"0hard/-2229soft"
