"timeMillisSpent","score"
24,"-9hard/-2503soft"
57,"-7hard/-2498soft"
92,"-7hard/-2497soft"
129,"-5hard/-2490soft"
211,"-4hard/-2482soft"
264,"-3hard/-2486soft"
321,"-3hard/-2484soft"
615,"-2hard/-2491soft"
703,"-2hard/-2487soft"
790,"-1hard/-2797soft"
879,"0hard/-2795soft"
965,"0hard/-2775soft"
1055,"0hard/-2770soft"
1154,"0hard/-2766soft"
1264,"0hard/-2762soft"
1369,"0hard/-2760soft"
1481,"0hard/-2759soft"
1846,"0hard/-2752soft"
1931,"0hard/-2751soft"
2711,"0hard/-2433soft"
2822,"0hard/-2424soft"
2937,"0hard/-2412soft"
3053,"0hard/-2405soft"
3163,"0hard/-2260soft"
3256,"0hard/-2251soft"
3344,"0hard/-2244soft"
3438,"0hard/-2241soft"
3524,"0hard/-2238soft"
3608,"0hard/-2236soft"
3691,"0hard/-2234soft"
3778,"0hard/-2233soft"
4035,"0hard/-2230soft"
4210,"0hard/-2229soft"
4807,"0hard/-2228soft"
9151,"0hard/-2225soft"
9235,"0hard/-2223soft"
9316,"0hard/-2221soft"
9394,"0hard/-2219soft"
9471,"0hard/-2217soft"
9570,"0hard/-2216soft"
9662,"0hard/-2215soft"
9738,"0hard/-2214soft"
9908,"0hard/-2213soft"
