"timeMillisSpent","score"
19,"-10hard/-2250soft"
34,"-9hard/-2248soft"
71,"-4hard/-2252soft"
90,"-3hard/-2260soft"
108,"-2hard/-2251soft"
149,"-2hard/-2237soft"
173,"-2hard/-2234soft"
195,"-2hard/-2233soft"
220,"-2hard/-2232soft"
328,"-1hard/-2244soft"
348,"-1hard/-2240soft"
370,"-1hard/-2235soft"
684,"-1hard/-2226soft"
727,"-1hard/-2221soft"
1032,"-1hard/-2220soft"
1051,"-1hard/-2219soft"
1217,"-1hard/-2210soft"
1257,"-1hard/-2209soft"
1296,"0hard/-2216soft"
1404,"0hard/-2211soft"
1423,"0hard/-2200soft"
1440,"0hard/-2199soft"
1547,"0hard/-2198soft"
1564,"0hard/-2197soft"
