"timeMillisSpent","score"
1375,"-97hard/-20228soft"
1407,"-97hard/-20223soft"
1501,"-97hard/-20221soft"
1729,"-96hard/-20529soft"
1822,"-94hard/-20874soft"
1908,"-92hard/-21186soft"
1962,"-91hard/-21495soft"
2095,"-91hard/-21492soft"
2153,"-91hard/-21488soft"
2259,"-85hard/-21490soft"
2463,"-85hard/-21161soft"
2500,"-84hard/-21175soft"
2731,"-84hard/-21174soft"
2772,"-84hard/-21172soft"
2824,"-84hard/-20967soft"
2858,"-84hard/-20963soft"
3001,"-83hard/-21281soft"
3060,"-83hard/-21279soft"
3072,"-81hard/-21288soft"
3207,"-80hard/-21440soft"
3253,"-77hard/-21639soft"
3528,"-77hard/-21636soft"
3568,"-75hard/-21940soft"
3626,"-74hard/-22274soft"
3840,"-74hard/-22263soft"
3893,"-71hard/-22566soft"
3953,"-70hard/-22568soft"
3991,"-69hard/-22571soft"
4164,"-68hard/-22594soft"
4216,"-67hard/-22590soft"
4287,"-67hard/-22587soft"
4360,"-67hard/-22586soft"
4666,"-66hard/-22574soft"
4722,"-66hard/-22562soft"
4773,"-64hard/-22870soft"
4817,"-62hard/-23192soft"
4933,"-61hard/-23192soft"
5029,"-61hard/-23187soft"
5077,"-60hard/-23187soft"
5231,"-59hard/-23191soft"
5301,"-59hard/-22861soft"
5390,"-59hard/-22554soft"
5899,"-59hard/-22552soft"
5977,"-58hard/-22881soft"
6031,"-57hard/-22869soft"
6137,"-56hard/-22865soft"
6200,"-55hard/-22860soft"
6386,"-55hard/-22851soft"
6606,"-54hard/-22851soft"
6733,"-54hard/-22849soft"
6799,"-53hard/-22858soft"
6890,"-53hard/-22542soft"
7049,"-51hard/-22564soft"
7131,"-50hard/-22563soft"
7333,"-50hard/-22546soft"
7386,"-49hard/-22543soft"
7435,"-49hard/-22540soft"
7576,"-49hard/-22538soft"
7670,"-49hard/-22527soft"
7701,"-49hard/-22526soft"
7814,"-48hard/-22527soft"
8058,"-48hard/-22523soft"
8186,"-47hard/-22515soft"
8498,"-47hard/-22507soft"
8650,"-45hard/-22500soft"
8781,"-45hard/-22493soft"
8941,"-44hard/-22474soft"
9006,"-44hard/-22472soft"
9413,"-44hard/-22187soft"
9690,"-44hard/-22181soft"
9960,"-44hard/-22172soft"
