"timeMillisSpent","score"
1312,"-97hard/-20228soft"
2563,"-93hard/-20696soft"
2755,"-92hard/-20676soft"
2965,"-88hard/-20994soft"
3055,"-87hard/-21302soft"
3119,"-86hard/-21306soft"
3235,"-85hard/-21295soft"
3398,"-85hard/-21285soft"
3499,"-83hard/-21616soft"
3657,"-82hard/-21640soft"
3721,"-81hard/-21971soft"
3874,"-81hard/-21961soft"
3958,"-81hard/-21943soft"
4058,"-80hard/-22271soft"
4133,"-78hard/-22402soft"
4191,"-78hard/-22084soft"
4339,"-77hard/-22085soft"
4412,"-74hard/-22392soft"
4500,"-73hard/-22383soft"
4566,"-71hard/-22710soft"
4644,"-68hard/-22722soft"
4780,"-68hard/-22721soft"
4847,"-68hard/-22706soft"
4919,"-66hard/-22713soft"
4971,"-65hard/-23033soft"
5024,"-64hard/-23033soft"
5095,"-64hard/-23020soft"
5227,"-63hard/-23022soft"
5358,"-61hard/-23027soft"
5432,"-61hard/-23025soft"
5514,"-60hard/-23349soft"
5665,"-59hard/-23352soft"
5760,"-58hard/-23344soft"
5949,"-58hard/-23337soft"
6011,"-57hard/-23352soft"
6068,"-57hard/-23350soft"
6178,"-57hard/-23342soft"
6267,"-56hard/-23342soft"
6353,"-55hard/-23332soft"
6433,"-54hard/-23329soft"
6504,"-53hard/-23341soft"
6582,"-52hard/-23341soft"
6651,"-51hard/-23330soft"
6723,"-50hard/-23344soft"
6784,"-50hard/-23334soft"
6866,"-50hard/-23330soft"
6923,"-50hard/-23325soft"
6997,"-49hard/-23354soft"
7053,"-48hard/-23351soft"
7248,"-46hard/-23357soft"
7328,"-44hard/-23359soft"
7412,"-43hard/-23375soft"
7552,"-41hard/-23363soft"
7632,"-41hard/-23360soft"
7876,"-41hard/-23228soft"
7942,"-41hard/-23226soft"
8159,"-40hard/-23244soft"
8691,"-40hard/-23241soft"
8840,"-40hard/-23236soft"
8917,"-40hard/-23234soft"
8986,"-40hard/-23225soft"
9062,"-40hard/-23216soft"
9143,"-40hard/-23203soft"
9412,"-37hard/-23732soft"
9509,"-37hard/-23727soft"
9584,"-37hard/-23708soft"
9674,"-37hard/-23705soft"
