"timeMillisSpent","score"
24,"-9hard/-2503soft"
79,"-7hard/-2498soft"
84,"-7hard/-2497soft"
115,"-6hard/-2503soft"
137,"-5hard/-2502soft"
140,"-4hard/-2820soft"
146,"-4hard/-2813soft"
150,"-4hard/-2804soft"
181,"-3hard/-2812soft"
185,"-3hard/-2810soft"
191,"-3hard/-2803soft"
202,"-3hard/-2801soft"
205,"-3hard/-2797soft"
213,"-2hard/-2806soft"
465,"-2hard/-2798soft"
469,"-2hard/-2790soft"
474,"-1hard/-2788soft"
477,"0hard/-3095soft"
479,"0hard/-3091soft"
482,"0hard/-3075soft"
485,"0hard/-3073soft"
489,"0hard/-3069soft"
491,"0hard/-3067soft"
496,"0hard/-3062soft"
503,"0hard/-3060soft"
516,"0hard/-3058soft"
519,"0hard/-3057soft"
570,"0hard/-3053soft"
578,"0hard/-3048soft"
581,"0hard/-3037soft"
585,"0hard/-3030soft"
596,"0hard/-3029soft"
600,"0hard/-2727soft"
868,"0hard/-2726soft"
872,"0hard/-2720soft"
953,"0hard/-2719soft"
955,"0hard/-2718soft"
995,"0hard/-2716soft"
997,"0hard/-2715soft"
1000,"0hard/-2706soft"
1004,"0hard/-2705soft"
1008,"0hard/-2704soft"
1012,"0hard/-2702soft"
1016,"0hard/-2701soft"
1052,"0hard/-2698soft"
1645,"0hard/-2696soft"
2140,"0hard/-2419soft"
2143,"0hard/-2414soft"
2148,"0hard/-2412soft"
4782,"0hard/-2228soft"
4789,"0hard/-2226soft"
4865,"0hard/-2225soft"
4894,"0hard/-2224soft"
4927,"0hard/-2222soft"
4933,"0hard/-2220soft"
4948,"0hard/-2217soft"
5106,"0hard/-2216soft"
5109,"0hard/-2213soft"
5128,"0hard/-2212soft"
5177,"0hard/-2211soft"
5183,"0hard/-2210soft"
5288,"0hard/-2208soft"
5364,"0hard/-2205soft"
5561,"0hard/-2203soft"
5565,"0hard/-2202soft"
5865,"0hard/-2201soft"
6447,"0hard/-2198soft"
6513,"0hard/-2197soft"
