"timeMillisSpent","score"
1301,"-97hard/-20228soft"
1317,"-97hard/-20223soft"
1379,"-96hard/-20219soft"
1409,"-95hard/-20215soft"
1709,"-94hard/-21298soft"
1781,"-93hard/-21608soft"
2017,"-93hard/-21315soft"
2037,"-93hard/-21311soft"
2069,"-92hard/-21633soft"
2085,"-91hard/-21641soft"
2128,"-89hard/-21971soft"
2146,"-87hard/-21998soft"
2165,"-86hard/-21986soft"
2597,"-85hard/-22306soft"
2622,"-85hard/-22300soft"
2668,"-85hard/-22293soft"
2693,"-85hard/-22290soft"
2719,"-83hard/-22304soft"
2756,"-83hard/-22298soft"
2781,"-83hard/-22294soft"
2801,"-82hard/-22625soft"
2863,"-81hard/-22654soft"
2959,"-81hard/-22637soft"
3023,"-78hard/-23158soft"
3120,"-76hard/-23483soft"
3219,"-76hard/-23167soft"
3291,"-76hard/-23158soft"
3329,"-76hard/-23156soft"
3501,"-75hard/-23154soft"
3524,"-73hard/-23138soft"
3628,"-73hard/-23122soft"
3658,"-71hard/-23157soft"
3915,"-70hard/-23469soft"
3956,"-70hard/-23457soft"
3981,"-69hard/-23457soft"
4017,"-69hard/-23151soft"
4039,"-68hard/-23159soft"
4084,"-68hard/-23147soft"
4106,"-68hard/-23142soft"
4204,"-67hard/-23126soft"
4228,"-66hard/-23135soft"
4350,"-66hard/-23121soft"
4393,"-66hard/-23113soft"
4415,"-65hard/-23441soft"
4446,"-64hard/-23526soft"
4480,"-63hard/-23525soft"
4546,"-62hard/-23516soft"
4602,"-62hard/-23494soft"
4713,"-62hard/-23489soft"
4760,"-60hard/-23819soft"
4787,"-60hard/-23815soft"
4815,"-60hard/-23796soft"
4850,"-59hard/-23800soft"
4863,"-57hard/-23802soft"
4947,"-56hard/-23786soft"
5027,"-56hard/-23784soft"
5080,"-55hard/-24106soft"
5129,"-55hard/-24102soft"
5231,"-52hard/-24140soft"
5267,"-52hard/-23840soft"
5292,"-52hard/-23838soft"
5335,"-52hard/-23836soft"
5447,"-51hard/-23844soft"
6408,"-51hard/-23545soft"
6516,"-50hard/-23542soft"
6634,"-49hard/-23563soft"
6690,"-48hard/-23905soft"
6723,"-48hard/-23902soft"
6739,"-48hard/-23901soft"
6930,"-46hard/-23909soft"
6985,"-46hard/-23908soft"
7010,"-46hard/-23904soft"
7071,"-46hard/-23892soft"
7128,"-45hard/-23912soft"
7173,"-45hard/-23908soft"
7232,"-45hard/-23907soft"
7285,"-45hard/-23889soft"
7327,"-44hard/-23876soft"
7381,"-44hard/-23873soft"
7411,"-42hard/-24327soft"
7482,"-42hard/-24326soft"
7597,"-42hard/-24318soft"
7626,"-42hard/-24316soft"
7700,"-41hard/-24292soft"
7782,"-41hard/-24290soft"
7824,"-41hard/-24164soft"
7893,"-41hard/-24162soft"
7953,"-41hard/-23858soft"
8000,"-40hard/-24170soft"
8070,"-40hard/-24161soft"
8251,"-39hard/-24175soft"
8264,"-38hard/-24177soft"
8323,"-37hard/-24178soft"
8351,"-37hard/-24173soft"
8457,"-37hard/-24153soft"
8651,"-36hard/-24150soft"
8753,"-36hard/-24149soft"
8806,"-36hard/-24147soft"
9110,"-36hard/-24144soft"
9145,"-36hard/-24130soft"
9178,"-36hard/-24113soft"
9249,"-36hard/-24107soft"
9307,"-35hard/-24437soft"
9344,"-35hard/-24435soft"
9391,"-34hard/-24461soft"
9423,"-34hard/-24453soft"
9496,"-33hard/-24437soft"
9617,"-32hard/-24442soft"
9652,"-32hard/-24433soft"
9829,"-32hard/-24432soft"
9979,"-32hard/-24127soft"
10000,"-32hard/-23811soft"
