"timeMillisSpent","score"
27,"-9hard/-2503soft"
144,"-7hard/-2496soft"
158,"-5hard/-2505soft"
166,"-4hard/-2503soft"
176,"-3hard/-2496soft"
186,"-3hard/-2495soft"
198,"-2hard/-2494soft"
208,"-2hard/-2493soft"
213,"-2hard/-2489soft"
218,"-2hard/-2488soft"
230,"-2hard/-2486soft"
244,"-2hard/-2472soft"
282,"-1hard/-2463soft"
352,"-1hard/-2459soft"
360,"-1hard/-2441soft"
385,"0hard/-2761soft"
394,"0hard/-2760soft"
399,"0hard/-2759soft"
407,"0hard/-2751soft"
621,"0hard/-2746soft"
875,"0hard/-2741soft"
884,"0hard/-2601soft"
914,"0hard/-2600soft"
928,"0hard/-2596soft"
943,"0hard/-2595soft"
955,"0hard/-2594soft"
986,"0hard/-2585soft"
1008,"0hard/-2569soft"
1023,"0hard/-2565soft"
1407,"0hard/-2564soft"
1529,"0hard/-2561soft"
1548,"0hard/-2560soft"
1632,"0hard/-2555soft"
1702,"0hard/-2552soft"
1734,"0hard/-2551soft"
1820,"0hard/-2550soft"
1867,"0hard/-2548soft"
1952,"0hard/-2544soft"
1975,"0hard/-2542soft"
1997,"0hard/-2541soft"
2124,"0hard/-2538soft"
2232,"0hard/-2537soft"
2242,"0hard/-2536soft"
2296,"0hard/-2232soft"
2308,"0hard/-2230soft"
3098,"0hard/-2225soft"
3142,"0hard/-2222soft"
3190,"0hard/-2218soft"
3209,"0hard/-2216soft"
3232,"0hard/-2215soft"
5487,"0hard/-2210soft"
5503,"0hard/-2209soft"
5869,"0hard/-2206soft"
9343,"0hard/-2205soft"
9417,"0hard/-2204soft"
