"timeMillisSpent","score"
28,"-12hard/-2977soft"
44,"-12hard/-2968soft"
60,"-12hard/-2965soft"
70,"-12hard/-2964soft"
104,"-12hard/-2960soft"
125,"-11hard/-2941soft"
134,"-10hard/-2949soft"
150,"-9hard/-2963soft"
182,"-8hard/-3276soft"
193,"-8hard/-3274soft"
210,"-8hard/-3273soft"
225,"-8hard/-3270soft"
238,"-6hard/-3300soft"
243,"-6hard/-3293soft"
254,"-5hard/-3293soft"
283,"-4hard/-3290soft"
540,"-4hard/-3280soft"
579,"-4hard/-3263soft"
586,"-3hard/-3271soft"
602,"-3hard/-3269soft"
637,"-3hard/-3263soft"
683,"-3hard/-3255soft"
705,"-3hard/-3254soft"
734,"-3hard/-3253soft"
982,"-2hard/-3263soft"
1178,"-2hard/-3254soft"
1215,"-2hard/-3240soft"
1218,"-2hard/-3233soft"
1278,"-2hard/-3229soft"
1307,"-2hard/-3218soft"
1323,"-2hard/-3217soft"
1334,"-1hard/-3217soft"
3512,"0hard/-3242soft"
3560,"0hard/-3237soft"
3574,"0hard/-3234soft"
3587,"0hard/-3232soft"
3590,"0hard/-3226soft"
3718,"0hard/-3218soft"
3789,"0hard/-3208soft"
3829,"0hard/-3201soft"
3891,"0hard/-3200soft"
8689,"0hard/-3189soft"
8930,"0hard/-3187soft"
9036,"0hard/-3180soft"
9083,"0hard/-3178soft"
9116,"0hard/-3177soft"
9167,"0hard/-3176soft"
9220,"0hard/-3175soft"
9335,"0hard/-3174soft"
10000,"0hard/-3171soft"
