"timeMillisSpent","score"
86,"-20hard/-4839soft"
131,"-18hard/-5150soft"
132,"-17hard/-5148soft"
195,"-16hard/-5153soft"
258,"-15hard/-5188soft"
844,"-14hard/-6540soft"
888,"-14hard/-6513soft"
889,"-14hard/-6512soft"
893,"-14hard/-6502soft"
897,"-13hard/-6505soft"
2232,"-13hard/-6045soft"
2604,"-13hard/-5959soft"
2606,"-12hard/-5951soft"
2606,"-12hard/-5947soft"
2608,"-12hard/-5939soft"
3202,"-11hard/-6402soft"
3696,"-11hard/-5834soft"
3704,"-11hard/-5833soft"
4393,"-9hard/-5952soft"
5595,"-9hard/-5274soft"
5601,"-9hard/-5273soft"
5915,"-7hard/-6314soft"
5961,"-5hard/-6277soft"
6878,"-5hard/-5063soft"
9354,"-2hard/-6340soft"
