"timeMillisSpent","score"
113,"-20hard/-6026soft"
155,"-19hard/-6350soft"
177,"-18hard/-6467soft"
268,"-17hard/-6478soft"
316,"-16hard/-6472soft"
340,"-16hard/-6151soft"
388,"-16hard/-6149soft"
407,"-16hard/-6143soft"
449,"-15hard/-6138soft"
472,"-14hard/-6131soft"
596,"-14hard/-6122soft"
616,"-13hard/-6454soft"
644,"-11hard/-6458soft"
692,"-11hard/-6447soft"
712,"-11hard/-6443soft"
736,"-11hard/-6434soft"
760,"-11hard/-6426soft"
804,"-10hard/-6433soft"
825,"-10hard/-6420soft"
917,"-10hard/-6110soft"
988,"-9hard/-6146soft"
1051,"-8hard/-6147soft"
1070,"-8hard/-6143soft"
1226,"-7hard/-6456soft"
1246,"-7hard/-6454soft"
1285,"-7hard/-6449soft"
1719,"-6hard/-7073soft"
1740,"-5hard/-7067soft"
1761,"-5hard/-6761soft"
1792,"-5hard/-6750soft"
1819,"-5hard/-6737soft"
4070,"-5hard/-6188soft"
4094,"-5hard/-6178soft"
4112,"-5hard/-6175soft"
4134,"-5hard/-5853soft"
4434,"-5hard/-5850soft"
4455,"-5hard/-5848soft"
4760,"-5hard/-5843soft"
