"timeMillisSpent","score"
1359,"-97hard/-20228soft"
1401,"-97hard/-20223soft"
1448,"-97hard/-20220soft"
1487,"-96hard/-20532soft"
1570,"-93hard/-20857soft"
1614,"-93hard/-20853soft"
1654,"-92hard/-21185soft"
1747,"-91hard/-21191soft"
1789,"-90hard/-21187soft"
1921,"-89hard/-21824soft"
2202,"-88hard/-21852soft"
2244,"-87hard/-21844soft"
2284,"-87hard/-21840soft"
2325,"-86hard/-22174soft"
2367,"-83hard/-22496soft"
2491,"-82hard/-23067soft"
2578,"-81hard/-23500soft"
2660,"-78hard/-23500soft"
2740,"-78hard/-23403soft"
2783,"-78hard/-23090soft"
2824,"-74hard/-23070soft"
3074,"-72hard/-23079soft"
3196,"-72hard/-22756soft"
3274,"-71hard/-22892soft"
3472,"-70hard/-22892soft"
3510,"-70hard/-22887soft"
3590,"-70hard/-22884soft"
3629,"-70hard/-22873soft"
3948,"-68hard/-23209soft"
4025,"-68hard/-22873soft"
4064,"-67hard/-22884soft"
4143,"-67hard/-22881soft"
4183,"-67hard/-22873soft"
4227,"-67hard/-22871soft"
4311,"-67hard/-22870soft"
4513,"-67hard/-22865soft"
4555,"-67hard/-22864soft"
5269,"-65hard/-22875soft"
5310,"-65hard/-22871soft"
5397,"-61hard/-22866soft"
5440,"-60hard/-22864soft"
5482,"-58hard/-22874soft"
5524,"-57hard/-23189soft"
5567,"-57hard/-23184soft"
5609,"-57hard/-22871soft"
6004,"-56hard/-22874soft"
6045,"-56hard/-22873soft"
6090,"-55hard/-23193soft"
6133,"-55hard/-23191soft"
6175,"-55hard/-23173soft"
6344,"-54hard/-23504soft"
6860,"-54hard/-23203soft"
6946,"-53hard/-23537soft"
7749,"-53hard/-23198soft"
8509,"-52hard/-23207soft"
8549,"-52hard/-23203soft"
8589,"-52hard/-23201soft"
8630,"-51hard/-23186soft"
8671,"-51hard/-23182soft"
8761,"-51hard/-23181soft"
8802,"-51hard/-23178soft"
8886,"-50hard/-23582soft"
